Shimmer_5F42_TimestampSync_Unix_CAL,Shimmer_5F42_Accel_WR_X_CAL,Shimmer_5F42_Accel_WR_Y_CAL,Shimmer_5F42_Accel_WR_Z_CAL,Shimmer_5F42_Gyro_X_CAL,Shimmer_5F42_Gyro_Y_CAL,Shimmer_5F42_Gyro_Z_CAL,Shimmer_5F42_Mag_X_CAL,Shimmer_5F42_Mag_Y_CAL,Shimmer_5F42_Mag_Z_CAL,Shimmer_5F42_Quat_Madge_9DOF_W_WR_CAL,Shimmer_5F42_Quat_Madge_9DOF_X_WR_CAL,Shimmer_5F42_Quat_Madge_9DOF_Y_WR_CAL,Shimmer_5F42_Quat_Madge_9DOF_Z_WR_CAL,
1.5825467846546538E12,0.943147815679234,9.448234590065828,3.257929383602633,0.5373447088759169,-0.0038916329890734238,1.0701990719952101,-0.383808095952024,0.20539730134932532,0.2518740629685157,-0.12012479583418649,-0.15230140661105712,-0.5632616486143148,-0.803187792592973,
1.5825467846741746E12,0.9599042489527229,9.443447037701974,3.26032315978456,0.21643466546924106,0.4217931447388115,1.4497829666217632,-0.39430284857571213,0.20539730134932532,0.2383808095952024,-0.11978517935510459,-0.15227995129817704,-0.5633339636761713,-0.8031918653773731,
1.5825467846936953E12,0.9551166965888689,9.46259724715739,3.241172950329144,0.2685226762460709,0.6576859751534199,1.4521778176919624,-0.3913043478260869,0.2098950524737631,0.24137931034482757,-0.1194725627886253,-0.15226277857924503,-0.5634395038927774,-0.8031676527681544,
1.582546784713216E12,0.9599042489527229,9.46259724715739,3.2435667265110713,0.3155216284987278,0.7214488848974704,1.2516090405627898,-0.3868065967016492,0.21589205397301348,0.239880059970015,-0.11914592753984297,-0.152206159724498,-0.5635700623007173,-0.8031353047718404,
1.5825467847327368E12,0.9814482345900658,9.441053261520048,3.262716935966487,0.22302050591228859,1.5518634934889988,1.271965274659482,-0.39280359820089955,0.22038980509745126,0.24887556221889054,-0.11879397322813672,-0.1521364450705917,-0.5635732597178479,-0.8031984032211188,
1.5825467847522576E12,0.9814482345900658,9.469778575703172,3.2363853979652903,-0.20835204310731928,1.7799730579254602,1.597066307439006,-0.39430284857571213,0.22788605697151423,0.2353823088455772,-0.11812928294516006,-0.15185148503978685,-0.5637882049506383,-0.8031995137950537,
1.5825467847717783E12,0.9622980251346499,9.457809694793536,3.269898264512268,-0.3215087561742255,1.1067205508157463,1.1216883700044902,-0.3913043478260869,0.2143928035982009,0.2353823088455772,-0.11775145047815397,-0.1516242236676089,-0.5638268325127448,-0.8032708096564514,
1.582546784791299E12,0.9862357869539198,9.450628366247756,3.222022740873728,0.12662775033677595,0.8690315820984884,1.0258943271965273,-0.38080959520239877,0.21739130434782608,0.24137931034482757,-0.11749795091563331,-0.1516413011892288,-0.5638914564145313,-0.8032593433549117,
1.5825467848108198E12,0.9790544584081388,9.469778575703172,3.279473369239976,-0.056578356533453035,0.4580152671755725,0.7271366561891932,-0.3913043478260869,0.21589205397301348,0.24587706146926536,-0.11738025669883287,-0.15163251186959917,-0.5638182108287322,-0.8033296221472973,
1.5825467848303406E12,0.9790544584081388,9.4721723518851,3.269898264512268,-0.2484657985331537,-0.2559497081275256,0.49483610237988335,-0.383808095952024,0.2083958020989505,0.24737631184407796,-0.11749460207364598,-0.1517976229404863,-0.563643275733883,-0.8034044796197938,
1.5825467848498616E12,1.0173548773189707,9.438659485338121,3.241172950329144,-0.3289926657685975,-0.51549169286035,0.36132315521628516,-0.38530734632683655,0.21139430284857572,0.239880059970015,-0.11742871017292747,-0.15194855971403803,-0.5635954593043387,-0.8034191256619945,
1.5825467848693823E12,0.9958108916816277,9.45541591861161,3.2555356074207062,0.01736267025894332,-0.04011375542583442,0.542134411016315,-0.37631184407796103,0.2083958020989505,0.24437781109445278,-0.11747979990262082,-0.15213145859064986,-0.5634797528343048,-0.8034582030620586,
1.582546784888903E12,1.0053859964093357,9.441053261520048,3.272292040694195,-0.011674898967220489,-0.04430474479868289,0.3900613680586739,-0.39280359820089955,0.2128935532233883,0.24737631184407796,-0.11744949095078921,-0.15221867716202536,-0.5633939234713015,-0.8035063026473763,
1.5825467849084238E12,1.0029922202274086,9.443447037701974,3.2675044883303412,0.2517587187546775,-0.16793893129770993,0.28708277204011395,-0.38530734632683655,0.21589205397301348,0.24887556221889054,-0.11749322438128472,-0.15236656199434012,-0.5633192239895148,-0.803524252835199,
1.5825467849279446E12,1.0005984440454818,9.45541591861161,3.281867145421903,-0.029037569226163698,0.032929202215237666,0.3379733572818442,-0.38980509745127434,0.2128935532233883,0.24437781109445278,-0.11744624046839942,-0.15238894719823606,-0.5632596207709916,-0.8035686585355173,
1.5825467849474653E12,0.9982046678635548,9.453022142429683,3.277079593058049,0.23409669211195933,0.08621463852716671,0.33947013920071833,-0.38980509745127434,0.21589205397301348,0.25037481259370314,-0.1174665675103875,-0.1524738051311348,-0.5631906908426514,-0.8035979031918498,
1.582546784966986E12,0.9982046678635548,9.443447037701974,3.262716935966487,0.002694207453973892,-0.15446789402784025,0.22661278251758696,-0.38830584707646176,0.21589205397301348,0.24137931034482757,-0.11739202032926618,-0.15246745566406864,-0.5632166659360428,-0.8035917967091416,
1.5825467849865068E12,1.0005984440454818,9.445840813883901,3.245960502692998,0.4008381978745697,-0.9935638377488397,0.29516539440203543,-0.38830584707646176,0.21139430284857572,0.239880059970015,-0.11738077073967287,-0.15260071335177636,-0.5633057790004726,-0.8035056790650333,
1.5825467850060276E12,1.0317175344105325,9.46259724715739,3.26032315978456,0.19458164945367454,-1.1037269869779975,0.16374794192486145,-0.38980509745127434,0.2083958020989505,0.24287856071964017,-0.11742275832046029,-0.15282723380601815,-0.5632893688179034,-0.8034679952632486,
1.5825467850255483E12,1.0125673249551166,9.4721723518851,3.269898264512268,0.5116000598712768,-0.9103427630594222,0.33767400089806904,-0.3868065967016492,0.22038980509745126,0.2383808095952024,-0.1173121286453656,-0.15290375112809293,-0.5634128282170597,-0.8033830296714671,
1.582546785045069E12,0.9838420107719928,9.460203470975463,3.262716935966487,0.25445292620865145,-0.26193683580302346,0.5819488100583744,-0.3868065967016492,0.21139430284857572,0.24887556221889054,-0.11739333699567205,-0.1530292618927526,-0.5633479746175661,-0.8033927488643805,
1.58254678506459E12,1.0077797725912627,9.453022142429683,3.265110712148414,0.27870079329441705,-0.05807513845232761,0.5508157461457863,-0.3868065967016492,0.22338830584707645,0.24437781109445278,-0.11726242952979264,-0.153058508065811,-0.5633876418773276,-0.8033784791176216,
1.5825467850841108E12,1.0221424296828245,9.443447037701974,3.26032315978456,0.08950755874869026,0.06555904804669985,0.5753629696153268,-0.38830584707646176,0.2143928035982009,0.2383808095952024,-0.11705983865352056,-0.15304643249779576,-0.5634312717078841,-0.8033797269882691,
1.5825467851036316E12,1.0077797725912627,9.443447037701974,3.26032315978456,0.29336925609938636,-0.6064960335279148,0.6035024696901664,-0.3778110944527736,0.2128935532233883,0.24737631184407796,-0.11716514049756271,-0.15329645451176407,-0.5633198935639228,-0.8033948122818815,
1.5825467851231523E12,1.0676241771394375,9.443447037701974,3.269898264512268,0.2517587187546775,-0.6502020655590481,0.19009130369705116,-0.39280359820089955,0.21589205397301348,0.2368815592203898,-0.11695704642084358,-0.15337214794318446,-0.5633904789657787,-0.8033611900873211,
1.582546785142673E12,1.0005984440454818,9.45541591861161,3.257929383602633,0.14039814399042064,-0.8549618320610687,0.19697650052387394,-0.38830584707646176,0.22788605697151423,0.2518740629685157,-0.11706249288940292,-0.15351151937909732,-0.563358655817883,-0.8033415283000797,
1.5825467851621938E12,0.9982046678635548,9.4721723518851,3.250748055056852,-0.1580601706331388,-0.5996108367010927,0.07783265978146955,-0.3823088455772114,0.22488755622188905,0.24137931034482757,-0.11706000596825873,-0.153500460344454,-0.5634110304419485,-0.8033072727500317,
1.5825467851817146E12,1.0460801915020945,9.457809694793536,3.265110712148414,-0.5714713366262534,0.39006136805867403,0.061068702290076333,-0.38530734632683655,0.2143928035982009,0.24287856071964017,-0.11698232860678351,-0.1534865532912559,-0.5633046615099073,-0.8033958371025542,
1.5825467852012354E12,1.0365050867743866,9.460203470975463,3.272292040694195,-0.3933542882801976,0.9157311779673699,0.31013321359078,-0.383808095952024,0.20689655172413793,0.24587706146926536,-0.11694688339994007,-0.1534855694394504,-0.5631442413911728,-0.8035136400988158,
1.582546785220756E12,0.9934171154997008,9.448234590065828,3.2986235786953917,-1.411465349498578,2.165544080227511,-0.13201616524472395,-0.3823088455772114,0.22188905547226387,0.24437781109445278,-0.1168283102889165,-0.15306947294416295,-0.5629341397311938,-0.8037574489189719,
1.5825467852402769E12,1.1202872531418313,9.438659485338121,3.3800119688809094,-5.47223469540488,10.454722346954048,-0.30564286783415673,-0.38830584707646176,0.2143928035982009,0.24287856071964017,-0.11585146216742646,-0.15165058880578042,-0.5621269524917122,-0.8047321460653288,
1.5825467852597976E12,1.1178934769599043,9.508078994614003,3.4039497307001794,-6.037120191588086,15.06540936985481,0.07603652147882037,-0.39730134932533734,0.21589205397301348,0.23238380809595202,-0.11419194238533029,-0.14944211875159558,-0.5615514751289145,-0.8057835901889784,
1.5825467852793186E12,0.9239976062238181,9.220825852782765,3.2986235786953917,-3.5027690465499175,11.538691812602902,1.1600059871276753,-0.38980509745127434,0.20389805097451275,0.23238380809595202,-0.11304313635608071,-0.1476816093594795,-0.5612358389265057,-0.8064897548538579,
1.5825467852988394E12,1.0053859964093357,9.388390185517654,3.3345302214242967,-3.0752881305193833,11.691363568328093,1.8775632390360721,-0.39430284857571213,0.2128935532233883,0.2383808095952024,-0.11168119825939182,-0.14619620561103003,-0.5609824808336042,-0.8071261584275773,
1.58254678531836E12,1.0748055056852184,9.390783961699581,3.4135248354278875,-2.5562041610537345,13.874569675198323,2.3203113306391256,-0.3868065967016492,0.21889055472263869,0.24437781109445278,-0.11006044915199364,-0.1447186573109627,-0.56055890347026,-0.8079089821872221,
1.5825467853378809E12,1.1131059245960502,9.340514661879114,3.4446439257929384,-3.1058224816644215,17.96617272863344,3.129471635982637,-0.3868065967016492,0.22038980509745126,0.24137931034482757,-0.10785861439530256,-0.1428065318330621,-0.5600505468372126,-0.8088981386762347,
1.5825467853574016E12,0.9790544584081388,9.275882704967085,3.3153800119688808,-0.2050591228857955,14.989073491992215,3.5874869031582097,-0.3823088455772114,0.2083958020989505,0.2353823088455772,-0.10604004510157441,-0.14120587378553148,-0.5601635427911228,-0.8093412230765332,
1.5825467853769224E12,0.9000598444045481,9.36684619988031,3.312986235786954,1.6575362969615326,11.370752881305194,2.900464002394851,-0.36881559220389803,0.21739130434782608,0.2368815592203898,-0.10481871265566806,-0.13999382114445946,-0.5605318952657259,-0.8094558430874378,
1.582546785396443E12,0.952722920406942,9.37642130460802,3.3608617594254935,2.9399790450531356,9.92037120191588,2.6714563688070645,-0.37631184407796103,0.21739130434782608,0.23238380809595202,-0.10356406475880695,-0.13899758514979063,-0.5610030288433745,-0.8094626349880024,
1.5825467854159639E12,1.0125673249551166,9.371633752244165,3.3680430879712744,3.230055380930998,8.485256698099086,2.8088609489597363,-0.38080959520239877,0.2128935532233883,0.23238380809595202,-0.10236259639985437,-0.1383594843177349,-0.5614016656309226,-0.809448405881707,
1.5825467854354846E12,0.935966487133453,9.445840813883901,3.3680430879712744,3.214788205358479,5.721897919473132,2.167639574913935,-0.383808095952024,0.22038980509745126,0.22938530734632684,-0.10154530586965747,-0.13778704013317167,-0.5619125727688199,-0.8092944723594147,
1.5825467854550054E12,0.9646918013165768,9.4721723518851,3.324955116696589,3.168986678640922,3.416554408022751,1.3890136207154615,-0.3823088455772114,0.21589205397301348,0.23238380809595202,-0.10111556821176677,-0.13761809491123378,-0.5623864676672938,-0.8090478124331825,
1.5825467854745261E12,1.0388988629563136,9.450628366247756,3.320167564332735,2.6041011824577156,3.355485705732675,1.282143391707828,-0.3793103448275862,0.22488755622188905,0.22788605697151423,-0.10049636363565691,-0.13751794328966538,-0.5628004347802757,-0.8088541072285675,
1.582546785494047E12,0.9072411729503291,9.273488928785158,3.6026331538001197,3.352192785511151,2.2409818889387814,0.9767998802574462,-0.3748125937031484,0.22338830584707645,0.22638680659670163,-0.10029540256743603,-0.137131494412665,-0.5625554435336937,-0.8091150464640947,
1.5825467855135679E12,1.2495511669658887,9.309395571514063,3.202872531418312,5.107917976350845,4.363119293518934,2.060769345906301,-0.3823088455772114,0.2143928035982009,0.22038980509745126,-0.09902938345290335,-0.1374344110215812,-0.5633819830615884,-0.8086443625238978,
1.5825467855330886E12,0.9120287253141831,9.388390185517654,3.296229802513465,5.825475228259243,1.6608292171830563,2.4882502619368356,-0.383808095952024,0.22938530734632684,0.22938530734632684,-0.09855752567736785,-0.13742971271062068,-0.5641887694840924,-0.8081401614724124,
1.5825467855526094E12,0.9551166965888689,9.393177737881508,3.33213644524237,6.298757671007334,2.9127376141296213,3.327944918425385,-0.3823088455772114,0.21889055472263869,0.22938530734632684,-0.09788843823994574,-0.13747053685197935,-0.5648609401027461,-0.8077449000165925,
1.5825467855721301E12,1.0029922202274086,9.405146618791143,3.320167564332735,7.092650800778326,3.7676994461906896,4.289776979494087,-0.3778110944527736,0.2128935532233883,0.22638680659670163,-0.09696050598431258,-0.13761058648008298,-0.5655882992890086,-0.8073238894491112,
1.582546785591651E12,1.0173548773189707,9.393177737881508,3.274685816876122,8.558299655740159,4.546325400389162,4.442448735219279,-0.38080959520239877,0.22188905547226387,0.21889055472263869,-0.09570163767704937,-0.13755551215988893,-0.5667041842827004,-0.8067007159640064,
