Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_Hip_IntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_KneeIntExt,Left_AnkleRot,Left_Ankledors,Left_Ankleprog,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_Hip_IntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_KneeIntExt,Right_AnkleRot,Right_Ankledors,Right_Ankleprog
-18.53900339,44.84739558,4.70401771,1.845770209,42.97109887,2.88966367,69.2606461,-17.18680446,-42.64492448,-9.37308095,66.98824659,3.518533121,-6.240002727,43.3516444,-7.639083489,58.54021691,1.781613324,-17.70456974
-18.51272053,44.8717634,4.668585261,1.866078592,43.06021015,2.813731885,69.17616837,-17.20771428,-42.72430814,-9.608613388,66.91822501,3.387167539,-6.29187857,43.38936085,-7.794190646,58.69959665,1.955292337,-17.81054153
-18.49316686,44.88510872,4.61014512,1.871924557,43.14234437,2.708063752,69.14526739,-17.24137268,-42.81316459,-9.869939119,66.85699511,3.211415032,-6.316179428,43.41233849,-7.934768994,58.8940674,2.094649314,-17.88322053
-18.48842038,44.9042764,4.552046762,1.861097799,43.20906896,2.587297002,69.09292958,-17.28404163,-42.89484794,-10.13517031,66.79471539,3.041685405,-6.333395466,43.43432194,-8.066461006,59.09510568,2.234554621,-17.94840415
-18.50481598,44.91414733,4.473012823,1.895724204,43.28094676,2.466639715,69.0163534,-17.34627688,-42.96626447,-10.39381708,66.73315003,2.891509775,-6.367937859,43.44897975,-8.225937342,59.30371153,2.362883821,-17.99307898
-18.54168947,44.91316527,4.38965924,1.967978816,43.33527811,2.346014454,68.92910835,-17.46888862,-42.97137913,-10.69223001,66.6731661,2.694130151,-6.369913824,43.45791798,-8.37129381,59.51731515,2.470767737,-18.01567029
-18.59106511,44.90976734,4.298517887,2.06654892,43.3887571,2.229887152,68.84256394,-17.59983367,-42.9638863,-10.98947527,66.6115991,2.478690686,-6.348536413,43.46049124,-8.491915994,59.72317404,2.588391251,-18.03259929
-18.63574833,44.90813158,4.22305271,2.151154823,43.43686924,2.165384534,68.81543593,-17.73333235,-42.94301333,-11.28082806,66.53771558,2.27562482,-6.316036578,43.47513779,-8.606977705,59.91526374,2.712383922,-18.04882912
-18.66386217,44.91484653,4.163166622,2.169805228,43.49571538,2.15241638,68.83528172,-17.79817078,-42.9722566,-11.58368232,66.46558318,2.068565318,-6.293296832,43.48655835,-8.728152627,60.11543049,2.841440717,-18.0686025
-18.69217987,44.92504177,4.11768143,2.107311159,43.55359744,2.152476038,68.89361607,-17.79959893,-43.02097784,-11.91046483,66.39229109,1.826093046,-6.241068529,43.50567897,-8.81582318,60.30763259,2.975521705,-18.10131141
-18.70009416,44.93399149,4.099146555,2.078251275,43.63753939,2.228282518,68.87805203,-17.73352005,-43.14074805,-12.25112246,66.3307592,1.576309942,-6.199290134,43.50927372,-8.928003839,60.5179394,3.095377587,-18.12258157
-18.68135638,44.94845982,4.105596263,2.042102747,43.73522731,2.321041115,68.83266231,-17.65280209,-43.30541154,-12.63268402,66.2698249,1.267005293,-6.131931081,43.51058095,-9.010640563,60.73813953,3.221764059,-18.14377594
-18.63651871,44.96770103,4.138967987,1.977852764,43.84134953,2.414576605,68.86130642,-17.55974261,-43.46444177,-13.01592547,66.20347658,0.9600437,-6.09004328,43.51432454,-9.11125007,60.96957522,3.356917178,-18.17275914
-18.56238429,44.99378098,4.200990381,1.869008194,43.94975582,2.457967572,68.92650238,-17.49755335,-43.61333754,-13.40815299,66.13824331,0.64514948,-6.021393669,43.5206912,-9.180516243,61.18649448,3.505194267,-18.21306606
-18.49844201,45.01672175,4.24236589,1.75662361,44.07299623,2.467018879,69.04060387,-17.4735803,-43.7617346,-13.79729351,66.07633211,0.324171852,-5.94587321,43.52951823,-9.230050688,61.41091721,3.652743754,-18.26273705
-18.43502777,45.03645496,4.283320474,1.677494183,44.23562092,2.504078582,69.08918031,-17.44939027,-43.97246957,-14.15563274,66.0199944,0.04966156,-5.889866075,43.53186043,-9.298862811,61.63183211,3.813661371,-18.32238235
-18.35475927,45.06024126,4.350382761,1.57523021,44.3952386,2.4828685,69.09439061,-17.46101895,-44.18587947,-14.50484019,65.9683034,-0.226045634,-5.800013294,43.52569085,-9.347630202,61.84079405,3.978025408,-18.37566256
-18.28655493,45.08189864,4.408984245,1.494940138,44.55474873,2.410273823,69.04235349,-17.50919589,-44.38221213,-14.84607987,65.92492165,-0.505266819,-5.690891104,43.50802535,-9.377146738,62.0452605,4.143580063,-18.42517247
-18.20793256,45.10616167,4.480850041,1.392910353,44.71257913,2.325938655,69.0401686,-17.56376034,-44.5656596,-15.1507846,65.88669822,-0.752180296,-5.572293608,43.48405337,-9.392666638,62.24013455,4.313288809,-18.47458472
-18.15109286,45.13155953,4.545272691,1.342161087,44.86992428,2.261336913,69.07417064,-17.67102787,-44.72694768,-15.40526949,65.85486004,-0.95750921,-5.460377539,43.45533033,-9.39442487,62.43106059,4.48628227,-18.5317214
-18.09299025,45.16690025,4.625564987,1.253621728,45.01763819,2.208710837,69.15014058,-17.74854379,-44.8911638,-15.30601118,65.75298413,-0.822565009,-5.492839513,43.49842629,-9.412781133,62.61048734,4.664987195,-18.58993474
-18.01605517,45.20526776,4.722602106,1.113146535,45.14479674,2.211494012,69.24821125,-17.72881561,-45.07973779,-15.26836439,65.66136572,-0.746959699,-5.501860574,43.53380001,-9.423899796,62.79335649,4.851344083,-18.65826083
-17.93728239,45.24014526,4.81003556,1.030105992,45.28324641,2.275097393,69.3058483,-17.66018915,-45.29676959,-14.83609196,65.66552519,-0.418442138,-5.554779484,43.48258384,-9.254728119,62.96717002,5.050877914,-18.73329031
-17.86766693,45.262129,4.847028824,1.043088638,45.48749308,2.383598705,69.33353322,-17.55269479,-45.59017405,-14.3398216,65.66415384,0.002894969,-5.623405123,43.42999282,-9.11617763,63.10955993,5.249630476,-18.80937401
-17.79224886,45.28062501,4.871657483,1.024870759,45.69070731,2.279652438,69.29896688,-17.4985768,-45.8790789,-13.82537631,65.66789623,0.434426732,-5.661811034,43.35655779,-8.959074855,63.24425633,5.447381867,-18.86781445
-17.74126416,45.29821378,4.818361124,1.044002306,45.87417355,2.1889524,69.22509371,-17.52549334,-46.13516843,-13.32196215,65.65464135,0.805604568,-5.599734883,43.30993781,-8.716467411,63.33306134,5.647111544,-18.93011576
-17.71841796,45.30884415,4.732465367,1.103900444,46.04513549,2.087720278,69.14117102,-17.61053888,-46.34800566,-12.85148074,65.64586318,1.094560583,-5.450911857,43.27854704,-8.38506352,63.40295264,5.848280529,-19.0113624
-17.67777912,45.31946419,4.642076792,1.193142309,46.20708223,2.008865365,69.05547837,-17.75943186,-46.51609059,-12.62707333,65.63225847,1.066554698,-5.100595109,43.2660962,-7.934573566,63.46463583,6.034683307,-19.08768969
-17.65872591,45.31442102,4.535202409,1.31483825,46.36409907,1.942393009,69.0001705,-17.90108634,-46.64416975,-12.57815869,65.61814839,0.891435864,-4.65954121,43.25612624,-7.478219039,63.50820023,6.219682896,-19.17417523
-17.63645508,45.30243799,4.430391403,1.462685326,46.50651387,1.897717248,68.91962649,-18.00140017,-46.77544944,-12.4571202,65.61410848,0.788319619,-4.218421442,43.23759478,-7.009646981,63.52291719,6.406326257,-19.27437757
-17.61799071,45.28259831,4.329675163,1.620219603,46.62221981,1.859811495,68.79787796,-18.06597293,-46.88610932,-12.47458097,65.65408866,0.549938746,-3.69004034,43.17927323,-6.508010679,63.51105398,6.592650371,-19.38781418
-17.58411083,45.25691796,4.256050851,1.745289422,46.70733124,1.802761208,68.6655451,-18.12909487,-46.95034131,-12.41877847,65.71561627,0.41897025,-3.206541985,43.09724509,-6.053901521,63.48487304,6.765482738,-19.5056086
-17.55826474,45.22489539,4.184421183,1.834101802,46.76941901,1.716960255,68.5390489,-18.22254861,-46.97568925,-12.61402199,65.72083674,0.086183382,-2.639054799,43.07188777,-5.637386859,63.45041542,6.927015626,-19.6274984
-17.5342082,45.19093844,4.115701509,1.879473406,46.81224414,1.607426684,68.53907445,-18.27129689,-46.96728059,-12.92887656,65.71942069,-0.305805258,-2.086027469,43.04581039,-5.323635947,63.4259917,7.069724702,-19.74783612
-17.52978228,45.15067666,4.033812132,1.915837319,46.84741824,1.510921367,68.56154839,-18.30651708,-46.92041011,-13.25692418,65.70644394,-0.683766196,-1.541188087,43.03212022,-5.037908033,63.39867823,7.213052752,-19.87547897
-17.54110729,45.09597476,3.951851009,1.944583525,46.89675882,1.427182532,68.51550038,-18.32158315,-46.90081065,-13.61573401,65.68334496,-1.010449138,-1.06180497,43.02601547,-4.856617116,63.39179318,7.350513039,-19.99890397
-17.5473325,45.03684455,3.878613798,1.965558169,46.94927316,1.376803206,68.44126498,-18.35574486,-46.89176068,-13.96151346,65.64967132,-1.299575813,-0.609219597,43.02842543,-4.727825912,63.39006549,7.474170946,-20.11489936
-17.5569999,44.96926764,3.800963844,2.011820377,47.00836677,1.369959027,68.38626649,-18.3844799,-46.87657385,-14.2297338,65.60952632,-1.440392067,-0.2650569,43.03391076,-4.699761225,63.39658324,7.599177701,-20.2284118
-17.57979216,44.91129746,3.722877741,1.979355226,47.06190687,1.365697871,68.46837012,-18.44505926,-46.82991494,-14.3977888,65.56997963,-1.442320676,0.000990844,43.04492245,-4.750536902,63.40491799,7.702485053,-20.33404389
-17.59754686,44.84782743,3.654677666,1.897324763,47.10722735,1.333559168,68.5926178,-18.47590685,-46.78891719,-14.53896037,65.52300991,-1.422654469,0.262662227,43.06010846,-4.792042514,63.41498553,7.810810617,-20.43525615
-17.62176215,44.77651244,3.590055065,1.826242352,47.1455792,1.326734013,68.67044681,-18.47398822,-46.75467608,-14.54215703,65.46063217,-1.266786619,0.447123823,43.09628304,-4.867472872,63.43225089,7.915731682,-20.53100488
-17.62718701,44.70255087,3.553081304,1.741479864,47.18884962,1.312618284,68.74953711,-18.4762016,-46.73590591,-14.35800891,65.39944261,-0.942493609,0.571955531,43.12945797,-4.954895972,63.45970433,8.007943282,-20.60848371
-17.65697651,44.61828416,3.508242708,1.686806393,47.24352423,1.340870157,68.82107309,-18.48194652,-46.7238416,-13.98812915,65.39552386,-0.501322098,0.66447535,43.10558685,-4.979384625,63.49781325,8.096131752,-20.67801008
-17.66476683,44.54584724,3.495787971,1.598415415,47.29797885,1.343642882,68.95064728,-18.52090661,-46.70281239,-13.53344459,65.39033214,-0.040554301,0.783440395,43.08565719,-4.935893175,63.54808373,8.17525178,-20.74281202
-17.67372629,44.48355735,3.50664081,1.54665257,47.37103533,1.381263974,69.06768273,-18.55507476,-46.6910708,-13.02276178,65.37455855,0.450192794,0.919338933,43.09202018,-4.847806,63.60549234,8.259586701,-20.81086221
-17.67610101,44.41368632,3.552029142,1.476946088,47.46405617,1.422525382,69.17868222,-18.5600127,-46.70326475,-12.50708414,65.35802908,0.914790154,1.085406145,43.09740415,-4.721166458,63.67033448,8.349609639,-20.87582641
-17.67461039,44.34796107,3.622259605,1.437360189,47.5660167,1.511978301,69.21912335,-18.53680601,-46.75630707,-12.01510256,65.34471068,1.345625481,1.256919406,43.10357501,-4.595340146,63.75397296,8.425325605,-20.93929983
-17.65665905,44.2892119,3.751419197,1.323311633,47.66426559,1.539017585,69.26600596,-18.49590413,-46.83165696,-11.52627975,65.3129306,1.777624134,1.432152378,43.11437998,-4.455178119,63.85040071,8.509867449,-20.9954857
-17.62059471,44.23791214,3.900819934,1.11861167,47.75128594,1.502063387,69.39733288,-18.44020486,-46.91343779,-11.03570938,65.28781613,2.217666645,1.600664287,43.09759232,-4.327045129,63.96118938,8.607474069,-21.03435172
-17.53859968,44.20322061,4.103923562,0.824496931,47.82717221,1.407269394,69.54648053,-18.38141658,-47.01038138,-10.55054269,65.28859039,2.643441398,1.787753778,43.04436503,-4.183195443,64.0848357,8.705854686,-21.05997583
-17.44664253,44.17109878,4.309443499,0.514246758,47.91904227,1.299709815,69.71132476,-18.31640721,-47.13849286,-10.05897309,65.29111159,3.066468557,1.987760089,42.97889411,-4.015367086,64.21652625,8.82348847,-21.0859091
-17.34505293,44.14496804,4.517774797,0.254302243,48.0328165,1.208827913,69.79537686,-18.27683986,-47.30454275,-9.548827439,65.29037465,3.514152059,2.192033069,42.90262038,-3.834229986,64.35595334,8.964522237,-21.10675081
-17.25522965,44.12193098,4.701403655,0.054901671,48.1657509,1.135074514,69.85964407,-18.26555867,-47.48210934,-9.019629166,65.2863154,3.949129389,2.42393884,42.82186189,-3.610293101,64.50678051,9.115543104,-21.11947489
-17.15452812,44.11051184,4.886354934,-0.016801376,48.34080222,1.080932993,69.86119065,-18.35121203,-47.6927644,-8.468379914,65.27298659,4.393771966,2.660420547,42.74147965,-3.378041894,64.67051047,9.271247686,-21.12606402
-17.06147007,44.09316737,5.038297757,-0.029342692,48.5167228,0.989956517,69.86867337,-18.51141015,-47.87287481,-7.919299751,65.23781442,4.803942732,2.927184177,42.66480178,-3.105817687,64.84383566,9.436467075,-21.12988418
-16.99072353,44.05323625,5.027425479,0.063299435,48.70364771,1.048163305,69.9699089,-18.65710916,-48.02399892,-7.375045954,65.18992726,5.193355129,3.215373969,42.59086088,-2.806758082,65.02527971,9.607735461,-21.13040902
-16.91461709,44.04025633,5.152546932,-0.071105983,48.84140251,0.858104516,70.07580479,-18.76002938,-48.16816558,-6.828891939,65.13227744,5.573485261,3.522964964,42.51032666,-2.477203482,65.21769757,9.79759654,-21.12214999
-16.82862427,44.02917996,5.24469653,-0.214264174,48.96552402,0.664205796,70.16964267,-18.86463485,-48.30519525,-6.298728824,65.07243973,5.902379327,3.880220136,42.42449405,-2.092155398,65.4139504,9.999448979,-21.11287885
-16.7574434,44.01697826,5.322595228,-0.376630909,49.06498958,0.44940326,70.16058783,-18.92683481,-48.46148371,-5.774836704,65.00136227,6.223258979,4.249539571,42.35123883,-1.692897491,65.61204612,10.20560632,-21.10987984
-16.70916114,44.00189533,5.36194441,-0.494556778,49.16740281,0.271165639,70.15145185,-18.96312449,-48.6285108,-5.283565816,64.9026332,6.48119468,4.661585272,42.2974454,-1.248477527,65.81255244,10.41849179,-21.10311696
-16.67645546,43.99711732,5.37672946,-0.622736437,49.28078772,0.087368537,70.16646696,-19.0304019,-48.80894567,-4.766117198,64.78914678,6.770584406,5.066324059,42.25509767,-0.80316579,66.01327461,10.64190906,-21.09676606
-16.63361881,43.99137919,5.401943422,-0.779239182,49.38487493,-0.115735269,70.23886491,-19.14900696,-48.95019308,-4.227270204,64.65173482,7.064844672,5.473109836,42.22639592,-0.335730231,66.21441688,10.88064872,-21.09071893
-16.59408562,43.98794516,5.425397251,-0.930721763,49.48641213,-0.305814996,70.34987133,-19.25002623,-49.08316721,-3.611028064,64.49607662,7.451271871,5.836455021,42.21455014,0.112690857,66.41103653,11.13096487,-21.08726027
-16.5444111,43.98246945,5.452229887,-1.098261141,49.59020499,-0.42831504,70.49806138,-19.38212861,-49.17130869,-2.923350332,64.32549429,7.920231146,6.16086013,42.20656052,0.543927005,66.59725456,11.40354842,-21.08367411
-16.50360753,43.96570646,5.496158699,-1.2854157,49.68981731,-0.532640985,70.64568337,-19.47996707,-49.26579721,-2.147215772,64.09756127,8.544681918,6.384914389,42.24859233,0.894937089,66.77890343,11.69084265,-21.07965646
-16.47042517,43.94289637,5.5465372,-1.469665215,49.77481522,-0.609017395,70.76511805,-19.5150746,-49.36439849,-1.35058152,63.85512365,9.251679829,6.548261475,42.3073715,1.171905247,66.94668609,12.00148787,-21.08580019
-16.43756904,43.90944225,5.604418442,-1.67857625,49.85666058,-0.682847714,70.86091818,-19.41012932,-49.53234166,-0.551241111,63.60258029,9.981315406,6.692544776,42.37504203,1.428456774,67.1125551,12.31377609,-21.09604374
-16.42311346,43.86820397,5.642504767,-1.856027859,49.94366213,-0.777670069,70.90788585,-19.31972581,-49.71232094,0.249041413,63.34428787,10.6964665,6.863140904,42.44590614,1.720842891,67.26084138,12.65160813,-21.1126385
-16.41931812,43.8090248,5.65123395,-2.054031765,50.05502996,-0.958576201,71.02233497,-19.2681272,-49.89950848,1.047210526,63.07855002,11.37315829,7.077476432,42.51844562,2.071921577,67.40344577,12.9954849,-21.13925573
-16.41207834,43.7338667,5.630909185,-2.205494926,50.17225511,-1.112035238,71.14682778,-19.22418035,-50.06739346,1.807870583,62.81804938,11.97950504,7.358771545,42.58007156,2.472692371,67.54389668,13.33265694,-21.18266301
-16.41910192,43.64904168,5.58574153,-2.327776144,50.29361274,-1.293243382,71.21851284,-19.2833008,-50.19468868,2.565266794,62.54679426,12.59458251,7.639312765,42.65185713,2.871020204,67.64115709,13.69132496,-21.22766923
-16.42759648,43.54554187,5.52134306,-2.41012725,50.42098049,-1.432457512,71.25469674,-19.32647969,-50.32318753,3.333785712,62.2811,13.23030516,7.931159315,42.72168217,3.273666451,67.73607559,14.04913286,-21.28678465
-16.4242861,43.43626259,5.460712112,-2.520585516,50.53884852,-1.592554677,71.30742637,-19.36882643,-50.42328684,4.143742879,61.9787592,13.89470234,8.230886495,42.82976574,3.702822955,67.79815744,14.41535356,-21.34865993
-16.41484165,43.30618441,5.400467607,-2.587070233,50.66315932,-1.735240055,71.31589944,-19.4237354,-50.49521712,4.973373841,61.69495019,14.55499662,8.560579302,42.91358859,4.158772882,67.80808988,14.79093211,-21.41242514
-16.39772349,43.17235647,5.348230773,-2.611761367,50.78953943,-1.866417118,71.32366495,-19.5335259,-50.52800103,5.829862163,61.41014607,15.22592644,8.919259176,43.00100875,4.637328299,67.78221215,15.16067651,-21.46298962
-16.3636536,43.0363825,5.310268159,-2.624649501,50.90743186,-1.984848247,71.34403002,-19.64717268,-50.51929328,6.712852013,61.15451646,15.94608978,9.261510437,43.06013819,5.07215342,67.64691558,15.49313549,-21.4870252
-16.28839655,42.89332524,5.294725525,-2.619422396,51.02436092,-2.060809187,71.36124717,-19.77460281,-50.48756473,7.608697937,60.92595418,16.71968936,9.584854429,43.09186233,5.449650991,67.44119636,15.75985256,-21.49259287
-16.17446194,42.74345746,5.332813666,-2.637124821,51.13951144,-2.085630821,71.38359454,-19.88487574,-50.45399584,8.448087871,60.68920118,17.5927846,9.840214796,43.15124566,5.667900302,67.19393386,15.93141381,-21.47883363
-15.98980081,42.58696078,5.39862483,-2.719128786,51.26615356,-2.080571759,71.45382501,-19.986958,-50.46471047,9.205597195,60.44158925,18.41855238,10.11075131,43.23913059,5.838948501,66.95609653,16.00671038,-21.45176931
-15.72227551,42.46293122,5.705785185,-3.057010369,51.35951533,-2.24535628,71.4936966,-19.99213929,-50.52305735,9.850510626,60.16081799,19.1710703,10.41739952,43.39360153,5.984390554,66.70989154,16.04336172,-21.44042821
-15.42894023,42.30790797,5.85966891,-3.104766538,51.52650183,-2.005977652,71.48279136,-19.95831176,-50.63680235,10.39519261,59.89410111,19.84097618,10.79999464,43.55522034,6.147523765,66.46013201,16.06152148,-21.43686656
-15.10389349,42.15099706,6.049590987,-3.254257526,51.69237578,-1.867537634,71.52849558,-19.90957232,-50.75288203,10.96892962,59.63109877,20.53950348,11.17318317,43.71795846,6.303100581,66.20882214,16.05052714,-21.44332143
-14.75175231,41.99125696,6.255818699,-3.291080479,51.89487151,-1.654997755,71.50139942,-19.87564287,-50.89965844,11.56460154,59.39921199,21.24985716,11.54980793,43.86513563,6.444137458,65.97470075,15.99325691,-21.46652723
-14.36936775,41.8288679,6.48503438,-3.317662446,52.09273961,-1.414539533,71.44822262,-19.76977324,-51.06532525,12.15178416,59.18723664,21.94092092,11.94353995,44.01045324,6.583558479,65.72602403,15.92921248,-21.51162216
-13.97150936,41.65558839,6.73535787,-3.350766279,52.28986569,-1.1467654,71.43390596,-19.71883487,-51.19217581,12.75978819,58.99349733,22.63935463,12.3209755,44.13950557,6.706480226,65.47650362,15.86346633,-21.56824219
-13.5631875,41.46686838,7.04516525,-3.50842658,52.47403271,-0.958516409,71.44511252,-19.67376384,-51.29035801,13.29694744,58.82607924,23.25381387,12.73503608,44.25945181,6.837366791,65.2139447,15.79759381,-21.62770581
-13.17364829,41.2805739,7.40102621,-3.875594936,52.62164339,-0.91971386,71.5674773,-19.58166721,-51.36081193,13.89447669,58.68525593,23.90776302,13.12746293,44.34075267,6.973026345,64.96322594,15.75924447,-21.70851164
-12.82469278,41.09403929,7.76724986,-4.344740079,52.76319463,-1.001419204,71.7065803,-19.48123613,-51.43697082,14.59110933,58.60053985,24.57481278,13.50394596,44.33082881,7.151132092,64.75448737,15.69371444,-21.77866289
-12.59432254,40.92849736,8.111805861,-4.836057658,52.9069174,-1.221151825,71.85672026,-19.36556526,-51.51479648,15.44906309,58.5167835,25.36631105,13.78745315,44.28323686,7.327574525,64.56273901,15.63777237,-21.86084026
-12.40056744,40.76929641,8.442900888,-5.271348899,53.05938426,-1.446232359,71.9211097,-19.24674659,-51.62744992,16.34758024,58.41643943,25.99348672,14.20736231,44.17928473,7.769271386,64.38887256,15.5957433,-21.96278908
-12.29065739,40.62078583,8.694770392,-5.686107708,53.19288042,-1.749660215,72.0189419,-19.13089843,-51.72226286,17.20085914,58.33006605,26.55185755,14.65340997,44.05798045,8.22872668,64.21040876,15.56109793,-22.06114224
-12.22034084,40.48839317,8.911085222,-6.141284411,53.29799801,-2.226340104,72.16835137,-19.14485079,-51.75013149,18.00826481,58.25307246,27.06120555,15.13189334,43.92622184,8.709463355,64.0364028,15.51017592,-22.13853125
-12.15134094,40.35788383,9.087386111,-6.603869633,53.38058788,-2.689635062,72.32585821,-19.17305188,-51.80226002,18.83144318,58.16212811,27.54152504,15.60267351,43.7819706,9.217476969,63.85231903,15.5162971,-22.23518942
-12.06644009,40.2160933,9.24047976,-7.025113309,53.48702442,-3.127114657,72.45865651,-19.21615386,-51.87020621,19.56894189,58.09538614,27.9557939,16.11185098,43.63677532,9.692750416,63.66578036,15.4917592,-22.32669848
-11.97781465,40.06913032,9.378122693,-7.45896214,53.58560799,-3.587518692,72.56115456,-19.24000135,-51.94547666,20.28017044,57.99085945,28.31363623,16.63155163,43.51129378,10.19778138,63.4887765,15.48021182,-22.41913502
-11.88111745,39.92758388,9.485671935,-7.804734817,53.66932305,-3.982565786,72.59470969,-19.21914899,-52.00990861,20.90645188,57.888326,28.60987993,17.15943659,43.40713126,10.65680492,63.31779381,15.47998693,-22.51109233
-11.80648968,39.78938525,9.563702952,-8.17679546,53.73597875,-4.415344429,72.66863831,-19.20340851,-52.05512558,21.44492699,57.77339109,28.89029195,17.67458913,43.33960379,11.03761445,63.16129093,15.46407619,-22.59688285
-11.76022797,39.65456733,9.609121053,-8.505336827,53.79862793,-4.80695899,72.80032058,-19.27958355,-52.03118978,21.97059632,57.67093737,29.15274659,18.1931193,43.24875588,11.42203513,63.01077172,15.46610316,-22.68494321
-11.7191295,39.51695046,9.63548413,-8.825870399,53.89493648,-5.159372583,73.00871153,-19.34645269,-52.02730799,22.48823004,57.55253888,29.40817602,18.70944735,43.16580338,11.8074962,62.86612831,15.47363193,-22.76674541
-11.65608039,39.39388402,9.685437943,-9.204762484,53.97028539,-5.491040021,73.22706395,-19.3718598,-52.02434775,23.037315,57.41500609,29.69594817,19.22289509,43.08711521,12.21062596,62.72288634,15.48544201,-22.84880071
-11.56724964,39.27969584,9.735491262,-9.592763751,54.03374415,-5.811509464,73.42557305,-19.37448218,-52.05434692,23.59143103,57.27365605,29.97640536,19.73232631,43.00361379,12.62625018,62.57975005,15.50608173,-22.94151276
-11.48000676,39.16890864,9.778537112,-9.970002604,54.09983636,-6.145634368,73.56251707,-19.33088508,-52.125908,24.18141485,57.12944295,30.30546752,20.20876642,42.90906267,13.02685981,62.43221579,15.53113436,-23.04557573
-11.40767486,39.05547007,9.787035,-10.28420968,54.18233565,-6.459432566,73.63471368,-19.22329615,-52.22975579,24.79164009,56.98756047,30.64319184,20.66887467,42.79982385,13.42064698,62.28838116,15.54718585,-23.15075861
-11.35603486,38.94271215,9.787228205,-10.5755862,54.25185233,-6.854833615,73.70185307,-19.1911234,-52.29918109,25.46005873,56.84419442,31.04844073,21.07703014,42.66631373,13.78549521,62.14769245,15.56325815,-23.25281711
-11.31466907,38.81909232,9.75142923,-10.81875973,54.31523162,-7.240948051,73.78666427,-19.20232705,-52.33522323,26.13653665,56.67653089,31.42754536,21.49407166,42.52384869,14.19114655,62.00758823,15.5753955,-23.3583339
-11.26656653,38.69195691,9.707614302,-11.03045824,54.38117194,-7.602219169,73.8701743,-19.23246921,-52.34251941,26.82198199,56.49517792,31.82588906,21.90074942,42.38440215,14.59164927,61.8661217,15.58494686,-23.46710789
-11.20851994,38.55753834,9.658789073,-11.21725911,54.43550181,-7.9394601,73.91737986,-19.2761317,-52.33039919,27.52942635,56.2997846,32.20605249,22.31656196,42.22872522,15.0328425,61.72501997,15.59482335,-23.57217197
-11.15131907,38.40989846,9.599349254,-11.3837279,54.48431199,-8.250996722,73.9356366,-19.30822207,-52.31782013,28.20707816,56.07485604,32.56129697,22.73924393,42.09055437,15.48962261,61.58490227,15.60370757,-23.66738297
-11.09154981,38.24237813,9.538813829,-11.54137994,54.52772441,-8.537854732,73.96086612,-19.31502442,-52.28713447,28.91376715,55.84047467,32.94887711,23.13027017,41.93644496,15.92261303,61.4488543,15.61583576,-23.74651662
-11.02653844,38.06712363,9.476151404,-11.69019807,54.57282962,-8.786872517,74.0312487,-19.33668404,-52.2217196,29.59599717,55.59285258,33.34351796,23.51776946,41.80021862,16.33275332,61.31184633,15.62823101,-23.81434861
-10.95668321,37.88040476,9.403296183,-11.82326267,54.61533593,-9.00728605,74.11895994,-19.34978866,-52.13801132,30.2455921,55.32773157,33.70920764,23.91332318,41.68045317,16.74631166,61.16991691,15.64156811,-23.87368818
-10.87881681,37.67588819,9.331892912,-11.94326191,54.663976,-9.213775335,74.17182825,-19.36288449,-52.0541965,30.90359869,55.05283788,34.09718684,24.28193019,41.55543869,17.1327748,61.02309809,15.66443239,-23.92443108
-10.7829698,37.4584683,9.261421818,-12.06165494,54.72062562,-9.424001985,74.21961361,-19.37616081,-51.97869022,31.58379527,54.77106038,34.48942348,24.63896557,41.41792157,17.51926779,60.87110213,15.69159884,-23.96599361
-10.68514994,37.22833986,9.185433446,-12.13451452,54.79041809,-9.625981053,74.25271932,-19.45639297,-51.8688524,32.25363229,54.48239608,34.92754353,24.9481943,41.30376231,17.83384034,60.71557582,15.72224082,-23.99458135
-10.59594271,36.99226269,9.109621451,-12.18466568,54.86024831,-9.806928423,74.31019744,-19.51540411,-51.74788694,32.87979477,54.18105906,35.32997205,25.27350442,41.20050101,18.15917505,60.55631899,15.75548439,-24.01189859
-10.52780453,36.74072862,9.022856275,-12.23409114,54.91721125,-9.980091988,74.36198581,-19.54147265,-51.61109402,33.45974065,53.86440213,35.72096178,25.57780056,41.1151139,18.45669011,60.39496441,15.79499939,-24.01256366
-10.46965617,36.47374285,8.935682883,-12.31132143,54.96910665,-10.14883538,74.43916779,-19.5015265,-51.48117297,34.01972112,53.52895907,36.1096004,25.86029357,41.04216851,18.73342822,60.22589695,15.84496501,-23.99602233
-10.4114107,36.20340882,8.856900563,-12.37093539,55.01464271,-10.29672156,74.46674777,-19.50272307,-51.33287435,34.57807858,53.18994983,36.48620601,26.13853113,40.95330831,19.01684787,60.04939976,15.90887759,-23.95801255
-10.34738945,35.9342959,8.778994485,-12.44803554,55.05460594,-10.43487052,74.51911141,-19.47201752,-51.18645043,35.15124073,52.84223639,36.88198592,26.38597523,40.8690269,19.28188824,59.87030374,15.98675908,-23.89900596
-10.2542914,35.66930206,8.746556428,-12.56174207,55.08652345,-10.61261705,74.60297004,-19.48182738,-51.02024845,35.74797551,52.49245604,37.2834087,26.62418359,40.77153527,19.5543828,59.69146055,16.079211,-23.82127852
