Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_Hip_IntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_KneeIntExt
-170.9065317,49.92704148,177.8551834,5.347915839,75.40470125,-4.269145941
-170.9265039,49.91750651,177.8360697,5.359811252,75.39439454,-4.249346561
-170.9410279,49.90773562,177.8206151,5.374757145,75.38342947,-4.236028196
-170.9431214,49.89531724,177.8172414,5.367380617,75.37608438,-4.248759004
-170.9479477,49.88123078,177.8129005,5.379426959,75.36759335,-4.235562936
-170.9431806,49.86871705,177.8087216,5.418844306,75.36024668,-4.198953031
-170.9293561,49.85602261,177.8212231,5.41559515,75.35362446,-4.203367509
-170.9201912,49.84450154,177.8291789,5.408719086,75.34737021,-4.21314956
-170.9378754,49.83825146,177.8228074,5.387728402,75.33726385,-4.232690773
-170.9501607,49.83240213,177.8142718,5.394482733,75.32727643,-4.228802634
-170.953095,49.82730921,177.8083589,5.379721465,75.31753092,-4.249075534
-170.9753107,49.82067774,177.7885707,5.37564334,75.30611958,-4.245543957
-170.9868853,49.81195053,177.7833346,5.377840038,75.29447949,-4.239874157
-171.0008336,49.79706166,177.7714718,5.394772824,75.28554288,-4.218393184
-171.0097398,49.78022833,177.7723432,5.415644964,75.2759498,-4.195076599
-171.0313517,49.76443212,177.7525554,5.438055994,75.266679,-4.163636284
-171.0359289,49.75104681,177.7433623,5.458964406,75.25809605,-4.138369497
-171.0437042,49.73571823,177.7454404,5.478523881,75.25007102,-4.115260206
-171.0486714,49.72636189,177.7437174,5.473182053,75.23818792,-4.118989436
-171.0558484,49.71711674,177.7418876,5.489745834,75.22675116,-4.101080852
-171.0663316,49.70739397,177.7440602,5.520952012,75.21563844,-4.073002185
-171.0714691,49.69826646,177.7407726,5.534691195,75.20343627,-4.057845491
-171.0898399,49.68809213,177.7307624,5.531680357,75.19176576,-4.057262806
-171.0839818,49.67821291,177.7362221,5.551770963,75.18013409,-4.033967835
-171.0911381,49.66827699,177.7267861,5.577412163,75.16882918,-4.00041174
-171.1032643,49.65564547,177.7290986,5.555574777,75.15666295,-4.017465837
-171.1033625,49.64504876,177.734474,5.552079962,75.14595615,-4.018637385
-171.110338,49.6345973,177.7321219,5.559604588,75.1356761,-4.004371398
-171.1137647,49.62316897,177.7357182,5.576565684,75.12514621,-3.983974605
-171.1034785,49.61310615,177.7424259,5.569905194,75.11449504,-3.991705523
-171.1131057,49.60249709,177.7374163,5.582772948,75.10315244,-3.977793366
-171.1091309,49.59049576,177.7407461,5.610834293,75.09114516,-3.945353098
-171.1093796,49.57858533,177.7384599,5.632880748,75.07900298,-3.921048919
-171.1100022,49.5674641,177.7438778,5.653101505,75.06843317,-3.902654821
-171.1215839,49.55563487,177.740396,5.646810531,75.05733305,-3.904760879
-171.1345463,49.54452122,177.7399239,5.672440831,75.04712194,-3.880122399
-171.1421843,49.53268118,177.7435915,5.693735892,75.03654767,-3.852390954
-171.1495011,49.52101454,177.7435518,5.702857984,75.02499393,-3.837920655
-171.1613281,49.5119383,177.737621,5.723695648,75.01324382,-3.814058956
-171.1903855,49.50317706,177.7121502,5.736477198,75.00132911,-3.790426429
-171.1938485,49.49465285,177.7067094,5.750014763,74.98973597,-3.774830401
-171.2043138,49.48448802,177.7001989,5.770731625,74.97694335,-3.750904262
-171.2086874,49.47466163,177.6985359,5.777617173,74.96451747,-3.736926804
-171.2095591,49.46084512,177.6973223,5.794055685,74.95100987,-3.720047374
-171.2091735,49.44561629,177.7058535,5.808598267,74.93693296,-3.695849536
-171.2118975,49.43101436,177.7064422,5.795050699,74.92253518,-3.707747986
-171.2094504,49.416858,177.7179676,5.80505053,74.9083515,-3.702209632
-171.2080043,49.40297775,177.7267012,5.807692228,74.89483445,-3.703471798
-171.2179247,49.39051206,177.7290507,5.800854282,74.88041024,-3.710186371
-171.2083025,49.37928595,177.7423213,5.818730884,74.86696123,-3.695334343
-171.2098811,49.36798562,177.7471968,5.820748184,74.85376445,-3.692760294
-171.2148822,49.35728189,177.74984,5.827342699,74.84061581,-3.680649319
-171.2130447,49.34626972,177.7661257,5.823359163,74.82777996,-3.687362865
-171.2047193,49.33265741,177.7860531,5.822629853,74.81951756,-3.688556933
-171.1929373,49.31959305,177.8023525,5.835104216,74.81070201,-3.675328766
-171.1873233,49.30716152,177.8164305,5.842153911,74.8030521,-3.665829664
-171.1811457,49.29699165,177.8193488,5.858648306,74.79576472,-3.644717778
-171.1805782,49.28425665,177.8312264,5.86048425,74.7875677,-3.637745801
-171.1752311,49.27385619,177.8452633,5.854986974,74.77569763,-3.640696762
-171.1669937,49.26274091,177.8688826,5.861420939,74.7639745,-3.636669327
-171.1680791,49.25108962,177.8825335,5.857548762,74.75064273,-3.638865564
-171.1621808,49.24077314,177.8885563,5.874800269,74.7381831,-3.621741317
-171.1619216,49.23017591,177.8917486,5.883008054,74.72510907,-3.612202021
-171.1740349,49.21948377,177.8868572,5.900260923,74.71106036,-3.592148031
-171.1625325,49.20923115,177.9083873,5.896613742,74.69924837,-3.598825545
-171.1593863,49.20010781,177.9235036,5.900319273,74.6887942,-3.59126364
-171.1615004,49.19200097,177.9311673,5.91803727,74.67898989,-3.571680076
-171.1775588,49.1835487,177.9285232,5.925736985,74.66923903,-3.559427463
-171.1768143,49.17382303,177.9321316,5.957251066,74.65911535,-3.532496234
-171.1870805,49.16249292,177.9303165,5.951205577,74.64805361,-3.53507733
-171.1891256,49.1482225,177.9485971,5.942067833,74.63546216,-3.541134237
-171.1920194,49.13505373,177.9661525,5.924859874,74.62339728,-3.556833036
-171.1855599,49.12184092,177.9889971,5.928412366,74.61110106,-3.553125776
-171.1827004,49.10954504,178.0112576,5.92224974,74.59847922,-3.561690395
-171.1880197,49.09783473,178.0199548,5.926894274,74.58354427,-3.561062124
-171.1976715,49.08621575,178.0213543,5.939057433,74.56829802,-3.543417601
-171.1974933,49.07295205,178.0403421,5.940038611,74.5533237,-3.539227419
-171.188463,49.05986204,178.0694496,5.936747803,74.5384482,-3.54714408
-171.2036885,49.05022718,178.0733906,5.938537379,74.52331201,-3.542613989
-171.2041063,49.03869459,178.0927566,5.931840615,74.51078137,-3.550534958
-171.2064497,49.02973799,178.1043725,5.928516227,74.49884381,-3.555344175
-171.2050679,49.01970792,178.1224597,5.936525142,74.48693654,-3.542396614
-171.1956687,49.00897695,178.1473051,5.958468499,74.47494582,-3.516778641
-171.1953885,48.9982198,178.15593,5.992095724,74.46269745,-3.479744651
-171.1923117,48.9871863,178.1721042,6.012515976,74.45074501,-3.46104578
-171.195742,48.9749137,178.1831169,6.011219608,74.43848361,-3.452076161
-171.2001372,48.96401262,178.188678,6.043183402,74.42653644,-3.414571741
-171.2009926,48.95165734,178.2125537,6.052147607,74.41447992,-3.403586462
-171.2223409,48.94611837,178.2124282,6.060873858,74.4025149,-3.390846107
-171.2137845,48.94118132,178.2333895,6.063775453,74.38640341,-3.388976698
-171.2146794,48.93744037,178.2423041,6.06944995,74.36964734,-3.384552512
-171.2204948,48.93391947,178.2490612,6.077447752,74.35315997,-3.377977709
-171.2122578,48.92868959,178.2760847,6.096737957,74.3367396,-3.358286714
-171.2220372,48.92113298,178.2808695,6.11975742,74.32043339,-3.32692316
-171.2182374,48.91419223,178.2938092,6.122340281,74.30724115,-3.324061555
-171.228103,48.90611095,178.2960795,6.130581302,74.29248665,-3.311334635
-171.2412356,48.89792969,178.2961712,6.146356257,74.27766244,-3.28727369
-171.2560261,48.89015797,178.3019299,6.176419081,74.2635828,-3.251762501
-171.2563764,48.88071253,178.3108511,6.202066009,74.24931789,-3.228686524
-171.2614771,48.87083856,178.3231177,6.220389713,74.2326051,-3.205298148
-171.263375,48.86179998,178.3357137,6.234086977,74.2177289,-3.187114369
-171.2804494,48.85353773,178.3336262,6.251437838,74.20193783,-3.161608206
-171.281379,48.84517225,178.3434392,6.263932735,74.1867358,-3.147196581
-171.2821842,48.83461324,178.3623699,6.277611079,74.1719965,-3.132699653
-171.2859472,48.82271361,178.3735875,6.277208396,74.15746853,-3.131298805
-171.2893235,48.81110134,178.3816685,6.277537721,74.14189199,-3.122879029
-171.2948245,48.79849844,178.3945113,6.286173919,74.12646559,-3.112063073
-171.2995478,48.78438744,178.4120074,6.292840398,74.11014116,-3.100762905
-171.3091275,48.77602127,178.4219483,6.307866,74.0948167,-3.083101351
-171.3288677,48.77152856,178.4192064,6.313273023,74.08121564,-3.073076933
-171.3400491,48.76622735,178.4220694,6.328943387,74.06773388,-3.057304589
-171.3592268,48.76140842,178.4186547,6.334585413,74.05422035,-3.04738284
-171.3693084,48.7562441,178.4249078,6.35716337,74.04102131,-3.022174551
-171.3844751,48.75275378,178.4161124,6.390772657,74.02741738,-2.984413459
-171.4071966,48.7454091,178.4088526,6.403517737,74.00927741,-2.970198271
-171.4269377,48.73702184,178.3994114,6.428521731,73.99040619,-2.943318772
-171.4389074,48.72873322,178.396944,6.460935202,73.97167163,-2.90525217
-171.4575071,48.72153522,178.3783657,6.495215278,73.95301662,-2.869904275
-171.4669738,48.71070971,178.3777742,6.512214163,73.93366055,-2.851136026
-171.4769978,48.69995998,178.3722543,6.541635004,73.91697267,-2.819608064
-171.4804026,48.68898974,178.3789701,6.553450521,73.90073554,-2.809841838
-171.4859824,48.67739915,178.3763862,6.573949255,73.88397594,-2.79210369
-171.4925055,48.66549734,178.3721117,6.61368738,73.86712195,-2.749203729
-171.5018746,48.65082415,178.3587703,6.646893717,73.85016479,-2.717067705
-171.5180999,48.63358296,178.3421007,6.700574699,73.83249694,-2.658572432
-171.5377963,48.61665172,178.3195998,6.750713532,73.81431823,-2.604506939
-171.5390497,48.59956368,178.316899,6.802466666,73.79617087,-2.549301575
-171.5465677,48.58209745,178.3070244,6.8397018,73.77811769,-2.501710281
-171.674462,48.56216853,178.2078871,6.834647661,73.75751039,-2.423081685
-171.6862478,48.54548048,178.1949008,6.882851651,73.73645586,-2.374660735
-171.7005314,48.52736302,178.1854792,6.934165539,73.71510919,-2.318310572
-171.7256128,48.51037359,178.167783,6.961761209,73.69292431,-2.288787898
-171.7578411,48.49449171,178.1392452,7.01606168,73.67111549,-2.22725467
-171.7957136,48.47882272,178.1192712,7.052579534,73.64922674,-2.187513431
-171.8169494,48.46429927,178.1065891,7.099263527,73.62853731,-2.13948286
-171.8416593,48.44989973,178.0865053,7.156562653,73.60775001,-2.073156775
-171.873028,48.43515873,178.0629684,7.201706545,73.58636994,-2.023230951
-171.9050355,48.42049219,178.0375493,7.246872641,73.56539168,-1.974318096
-171.9183989,48.39979421,178.0297533,7.283332694,73.54443604,-1.937931511
-171.9382936,48.38003752,178.0132978,7.314904809,73.52334401,-1.904168576
-171.9628642,48.35899943,178.0004102,7.356791936,73.50277171,-1.857575784
-171.9788763,48.33683226,177.9952674,7.389167603,73.48185738,-1.817681742
-171.9914223,48.31556876,177.9894829,7.425606317,73.46115724,-1.777835323
-172.018815,48.29979262,177.971641,7.455743665,73.44088111,-1.740015062
-172.0390619,48.28316548,177.9537352,7.486357631,73.42204464,-1.694746895
-172.0510612,48.266759,177.9509481,7.502904318,73.40376834,-1.670137495
-172.0594754,48.24981779,177.9523104,7.517908815,73.38605631,-1.642083144
-172.0572973,48.23341646,177.961427,7.549791329,73.36777227,-1.603354826
-172.0734251,48.22014379,177.9566257,7.565702272,73.35005994,-1.568881676
-172.0922028,48.20766883,177.9516259,7.562523081,73.33284565,-1.550379141
-172.1025855,48.19667828,177.9416743,7.56292495,73.31609823,-1.541334707
-172.1045585,48.18520289,177.9473905,7.571797158,73.29972535,-1.517931268
-172.1018816,48.17497326,177.9547119,7.579221291,73.28477362,-1.493047599
-172.0887288,48.15812149,177.9777205,7.587492593,73.26988899,-1.475322011
-172.0775031,48.14013062,177.9989806,7.592323139,73.25259007,-1.456875509
-172.076485,48.12301568,178.019612,7.584208615,73.23621327,-1.44640808
-172.0665636,48.10434118,178.0580477,7.578609538,73.2207604,-1.435058549
-172.0587233,48.08861642,178.0849852,7.577302374,73.20600101,-1.42018325
-172.0500457,48.07553006,178.116113,7.564776334,73.19284924,-1.419820669
-172.0338091,48.06331467,178.147223,7.578249836,73.1825105,-1.394347383
-172.0289558,48.05119571,178.1736097,7.58163502,73.17213759,-1.381494116
-172.0190961,48.03871074,178.2044665,7.588287256,73.16174961,-1.366229457
-172.0119822,48.02691822,178.2317939,7.606400468,73.15199702,-1.333287838
-172.0102344,48.01553041,178.2563306,7.62052683,73.14306066,-1.308963394
-171.9956356,48.00503523,178.2870884,7.624307037,73.13146499,-1.295982212
-171.9885719,47.99390574,178.3210844,7.634449613,73.12027061,-1.275593441
-171.9796506,47.98344269,178.3519791,7.643986767,73.108274,-1.256961089
-171.9874277,47.97215935,178.3721104,7.657083971,73.09506793,-1.227548786
-171.9954909,47.96293755,178.3888,7.667127541,73.08238016,-1.212871943
-171.9892654,47.95170427,178.4289063,7.683320726,73.07096693,-1.195134693
-171.9965054,47.94208727,178.4467674,7.706504531,73.0594786,-1.159728044
-172.0059743,47.92897085,178.4776694,7.720867967,73.04625789,-1.133081905
-172.0076273,47.9203976,178.4909347,7.746270578,73.03304858,-1.103196019
-172.0074146,47.91135553,178.5188767,7.752196652,73.02039706,-1.092188528
-172.0101687,47.90276239,178.5409766,7.783427518,73.01069675,-1.055022229
-172.0142534,47.89280167,178.5703903,7.78943727,73.00083371,-1.04219307
-172.0099522,47.88235316,178.6058503,7.793774774,72.99070212,-1.030941778
-172.0241681,47.87374236,178.6156483,7.819065241,72.98003953,-0.992237198
-172.0455033,47.86283577,178.6203272,7.832403001,72.96865425,-0.957756632
-172.0547305,47.85252641,178.6304394,7.857210441,72.95166587,-0.919648253
-172.0761864,47.84145281,178.6317103,7.88319242,72.93415551,-0.873053259
-172.0823192,47.83136896,178.6454281,7.926502091,72.91803471,-0.814962653
-172.089017,47.82181809,178.6514028,7.963484471,72.90057824,-0.756689702
-172.1110395,47.81122101,178.6496597,7.988095664,72.88082563,-0.711697789
-172.1348916,47.80061627,178.6449631,8.018697021,72.86495484,-0.659896786
-172.1494841,47.79033721,178.6504408,8.062533802,72.84903538,-0.59695217
-172.1686677,47.78053209,178.6501656,8.099573965,72.83294421,-0.535619635
-172.1887889,47.77166109,178.6470873,8.122914013,72.81724529,-0.489172115
-172.2004558,47.75950733,178.6619037,8.15396002,72.80018464,-0.436300604
-172.2179687,47.74836983,178.6695376,8.201551857,72.78215992,-0.369007374
-172.2380972,47.73784372,178.6756473,8.231855112,72.76389422,-0.316232366
-172.255815,47.72808948,178.684206,8.259108647,72.74533557,-0.265964049
-172.2833708,47.71836086,178.6819379,8.306688012,72.72647377,-0.192411111
-172.3163448,47.71306835,178.6771048,8.339221856,72.70950728,-0.136226875
-172.3543382,47.70873167,178.6652496,8.365173411,72.69355681,-0.076868753
-172.3778572,47.70309208,178.6717723,8.395028658,72.67803795,-0.021536321
-172.4073819,47.69824458,178.6684333,8.417549899,72.66236334,0.027619977
-172.4397599,47.69360356,178.6671946,8.444329469,72.64709573,0.085622602
-172.4666656,47.68322815,178.6725383,8.458614835,72.6317122,0.130653196
-172.5146404,47.67371221,178.6556599,8.47833974,72.61771493,0.189610515
-172.5490429,47.66458677,178.6516735,8.48165895,72.60485024,0.226235918
-172.5936555,47.65601052,178.6392115,8.483252811,72.5933233,0.263328896
-172.6201122,47.64719951,178.6474204,8.485190653,72.58233699,0.295426841
-172.6680952,47.63891503,178.6415111,8.49063818,72.5709563,0.343741072
-172.7233377,47.63008372,178.6393177,8.468207038,72.55981256,0.359933416
-172.7792528,47.62419695,178.6289413,8.458579878,72.5490258,0.393613322
-172.8384436,47.61687483,178.6238074,8.422425375,72.5381221,0.398339978
-172.8959519,47.61010512,178.6156094,8.394273546,72.52763222,0.411749114
-172.9537791,47.60825622,178.6174543,8.346152903,72.5189318,0.405820011
-173.0099999,47.60803638,178.6136672,8.334467206,72.51090455,0.434167621
-173.0785335,47.60846926,178.6010263,8.288661554,72.50418184,0.429900361
-173.1473271,47.60821137,178.5923769,8.25102883,72.49780394,0.43669756
-173.2100084,47.60803069,178.5880454,8.227748165,72.49174282,0.4499174
-173.2951636,47.60904541,178.5592005,8.197950863,72.48578741,0.470826453
-173.383186,47.60896888,178.5341741,8.140259187,72.4773047,0.469962866
-173.4685343,47.60780364,178.5208081,8.078257651,72.46861547,0.461728609
-173.552206,47.60666583,178.5017836,8.020419031,72.45928042,0.454363996
-173.618892,47.60057115,178.5082641,7.94082148,72.45010006,0.430512362
-173.696386,47.59565937,178.4933173,7.861399493,72.44066612,0.40319365
-173.8049254,47.58763493,178.4640898,7.759942986,72.42872027,0.366088824
-173.9069233,47.57946136,178.4311585,7.671022849,72.41519452,0.344841948
-174.0023452,47.56798054,178.4021406,7.575252209,72.39964977,0.326870466
-174.1251321,47.55939439,178.3583644,7.473535044,72.3856131,0.306995659
-174.2579595,47.5493213,178.3157074,7.358587137,72.37125309,0.277396713
-174.3848951,47.53866163,178.2717168,7.248996827,72.35606228,0.259872706
-174.5146161,47.52715654,178.2235315,7.14001698,72.34228341,0.252161203
-174.5948052,47.51906224,178.1716695,7.020560641,72.3301771,0.223707428
-174.7338868,47.50981549,178.1131611,6.902126887,72.31830927,0.21243713
-174.8833958,47.5009485,178.0491127,6.784107411,72.30955996,0.208634209
-175.0334162,47.49164465,177.9980182,6.63589672,72.3031094,0.172111042
-175.184272,47.4824671,177.9475322,6.473485391,72.29959196,0.126442336
-175.4493038,47.46679724,177.892902,6.301452745,72.29732955,0.076999548
-175.6283871,47.45590526,177.8332928,6.110328189,72.29436306,0.01813057
-175.7953261,47.44534023,177.7764387,5.923409973,72.29345635,-0.038264066
-175.959121,47.43341951,177.7350658,5.710428981,72.29151316,-0.121538647
-176.1294971,47.42046148,177.6977769,5.47869584,72.29200004,-0.216512493
-176.2948117,47.40811069,177.6605229,5.229571475,72.29494921,-0.328816937
-176.4683237,47.39759975,177.6190565,4.970946365,72.30347029,-0.452864486
-176.6466591,47.38620706,177.5850227,4.693733769,72.31433723,-0.591522899
-176.8337402,47.37361334,177.549886,4.406950292,72.32879496,-0.729507392
-177.0231164,47.35839684,177.5246383,4.102107898,72.34207852,-0.885257073
-177.2180164,47.34111766,177.4915691,3.792988129,72.35109444,-1.032403041
-177.4519061,47.31710354,177.4406039,3.454368366,72.35286552,-1.197025803
-177.6914083,47.2895338,177.3876005,3.065274926,72.34598557,-1.401967598
-177.9535092,47.25767794,177.3201702,2.734194688,72.33673788,-1.531610727
-178.2240065,47.22109311,177.2423568,2.400854118,72.32550572,-1.662055962
-178.5156555,47.17905253,177.1541363,2.013677921,72.30963976,-1.837944353
-178.8128522,47.13042537,177.0522737,1.637901241,72.28807488,-1.987494203
-179.1332138,47.07637023,176.9314582,1.238516283,72.26272866,-2.151989556
-179.4681814,47.01737335,176.8016926,0.813898478,72.23836876,-2.335475437
-179.8198766,46.95396131,176.6548537,0.359031335,72.21376361,-2.540852853
179.8330539,46.88520376,176.5156221,-0.113710998,72.18902601,-2.763345117
179.4591461,46.8083022,176.3612034,-0.624843403,72.16388538,-3.007134403
179.0691848,46.72452497,176.2013802,-1.161089065,72.13761721,-3.269212331
178.6514563,46.63464197,176.0251412,-1.708946455,72.1089419,-3.533012375
178.214345,46.53723881,175.8375257,-2.27866313,72.07784016,-3.804204452
177.73917,46.43292818,175.6099675,-2.84311073,72.0463508,-4.053010923
177.268216,46.32721661,175.3892053,-3.416933375,72.01473673,-4.30363563
176.7909989,46.21723667,175.154424,-3.984966194,71.98472002,-4.553594535
176.3395625,46.10841991,174.939437,-4.515753574,71.96059214,-4.789243788
175.9120077,46.00146774,174.7338078,-5.039907599,71.94025497,-5.031342835
175.4904,45.89300563,174.5345784,-5.592637905,71.91971128,-5.304380424
175.0473597,45.77966275,174.3104344,-6.145964287,71.89856871,-5.579471089
174.6169434,45.66426431,174.1027457,-6.689452235,71.87778358,-5.851294601
174.1811055,45.54433802,173.8967845,-7.282870791,71.85339176,-6.172169134
173.7418098,45.42085852,173.690034,-7.876564411,71.82720198,-6.49411817
173.305036,45.2950845,173.4855564,-8.477296588,71.7991012,-6.827429397
172.86826,45.16685563,173.3018486,-9.090084134,71.76842452,-7.168459679
172.434265,45.03706559,173.1128429,-9.664962941,71.73603443,-7.475020106
171.9926106,44.90565701,172.9333385,-10.23307063,71.69976795,-7.765945853
171.554837,44.77457184,172.7592333,-10.78037778,71.66257804,-8.041281647
171.1320658,44.64701468,172.5913904,-11.34414072,71.62498081,-8.336902117
170.7091933,44.53155729,172.430105,-11.86616956,71.58830285,-8.596220748
170.2688684,44.41599904,172.2518397,-12.3890154,71.55259797,-8.857144301
169.8284725,44.30577078,172.0918276,-12.91965456,71.51886635,-9.118226742
169.4005052,44.1999963,171.9468003,-13.46774524,71.48624446,-9.39214433
168.918256,44.09251455,171.7796008,-14.05017647,71.45611614,-9.661198308
168.3905753,43.96963258,171.5718105,-14.65606232,71.43040055,-9.914092281
167.8483684,43.85148119,171.3442702,-15.27046885,71.4094462,-10.14739097
167.2573496,43.73446214,171.0761128,-15.88267475,71.40432074,-10.3430237
166.649853,43.62763128,170.8106514,-16.53152855,71.40900529,-10.54983969
165.9925677,43.52163695,170.4881199,-17.18419399,71.42418957,-10.72784988
165.3304049,43.43070296,170.1814559,-17.90911724,71.44247514,-10.96434083
164.6749435,43.35036424,169.8917335,-18.67340878,71.4601793,-11.23268555
164.070497,43.28584877,169.6582617,-19.50472958,71.467586,-11.587733
163.5049964,43.22611918,169.439963,-20.32400539,71.46661666,-11.94876239
163.0187268,43.17019972,169.2799803,-21.11339821,71.45271638,-12.32112117
162.6242285,43.12147095,169.1783735,-21.83337705,71.43154627,-12.67496967
162.3175266,43.06929697,169.1239279,-22.46626123,71.39950092,-12.99502342
162.1239749,43.01333934,169.1296838,-22.96526502,71.36080685,-13.24778807
162.0356791,42.94923069,169.1855474,-23.31084321,71.3159278,-13.40100438
162.0349952,42.87417003,169.2875783,-23.50345677,71.26657678,-13.44358967
162.1047303,42.78516193,169.4122344,-23.57973604,71.21179116,-13.40060407
162.2284408,42.68078512,169.5626653,-23.55827982,71.15214505,-13.27944118
162.3826124,42.56212164,169.7306045,-23.49097011,71.08833173,-13.12603376
162.5606554,42.43193331,169.9044768,-23.39089035,71.02406891,-12.9473449
162.7484627,42.29257029,170.087398,-23.2775164,70.96077028,-12.7545244
162.9316018,42.14905235,170.2694668,-23.16303391,70.90394592,-12.55380002
163.1026139,42.00250719,170.4433149,-23.06677179,70.85482034,-12.36161824
163.2559039,41.85760923,170.6096259,-22.99106806,70.81521957,-12.17756822
163.3856438,41.71532711,170.7619775,-22.93862043,70.78816466,-12.00269755
163.5035828,41.57992299,170.9110257,-22.91659402,70.77247055,-11.84251493
163.5913381,41.45204245,171.0475429,-22.92953244,70.76859346,-11.70263252
163.6451982,41.33116937,171.161249,-22.97051798,70.77712774,-11.57588382
163.6854078,41.22186351,171.2773545,-23.05488442,70.79957581,-11.47989605
163.6942956,41.1195249,171.3757564,-23.15972549,70.83302405,-11.39180766
163.6901179,41.02804384,171.4842267,-23.29774392,70.87481565,-11.32362355
163.6559713,40.94391593,171.5875203,-23.50276818,70.91903803,-11.31300909
163.6047923,40.86468025,171.6780031,-23.70049944,70.97245022,-11.28584664
163.5358831,40.78907484,171.7625916,-23.91028253,71.03243127,-11.26251619
163.4568229,40.71514251,171.852327,-24.13571531,71.09376292,-11.2507455
163.3720477,40.64350573,171.9471369,-24.37066262,71.15588294,-11.24671113
163.2773808,40.56986567,172.0479911,-24.60718251,71.21917751,-11.24560512
163.1873208,40.49615928,172.1540723,-24.84484537,71.2841795,-11.24948853
163.095439,40.42205352,172.2736426,-25.07451028,71.35135582,-11.2495763
162.9998632,40.34664189,172.3949741,-25.29776244,71.41923897,-11.25201771
162.9259118,40.27205871,172.5326489,-25.4980916,71.48802224,-11.23867257
162.8444066,40.19350312,172.6751856,-25.68621032,71.5573722,-11.2205405
162.7683976,40.11434009,172.8217705,-25.86039406,71.62683197,-11.19590292
162.7102679,40.03779481,172.9866061,-26.03550014,71.69539969,-11.17982944
162.6479625,39.95748785,173.1537497,-26.21210026,71.75999356,-11.17064179
162.5933052,39.87349602,173.3234564,-26.37235307,71.81940386,-11.14999213
162.5563498,39.79334387,173.5101084,-26.54386559,71.86867703,-11.14297535
162.5364607,39.71218071,173.7055771,-26.70289604,71.90965006,-11.12868574
162.5019671,39.62507924,173.8955738,-26.86004794,71.94054395,-11.11894036
162.4786658,39.53787159,174.096199,-27.01035792,71.95989274,-11.10624639
162.4475994,39.44282727,174.2981322,-27.14949357,71.96433212,-11.08567507
162.4296341,39.34611077,174.4976222,-27.28491058,71.95320924,-11.06662835
162.4029566,39.24452752,174.7147812,-27.4234254,71.92521463,-11.0525332
162.3809914,39.13849629,174.927648,-27.56088937,71.88288983,-11.03888767
162.3841092,39.03188739,175.1365845,-27.6625543,71.83020404,-10.99713761
162.3773622,38.91824372,175.3414054,-27.76214638,71.76243356,-10.94855633
162.3633375,38.79593552,175.5463028,-27.8719193,71.67847315,-10.90882354
162.3525956,38.66849202,175.7427313,-27.98487064,71.58021525,-10.86752383
162.3466712,38.53764018,175.9503621,-28.09119833,71.47138991,-10.81436679
162.3377131,38.40401508,176.1494018,-28.1972281,71.35301973,-10.75740437
162.3293743,38.26796777,176.3505202,-28.29603141,71.22616446,-10.69169214
162.3156838,38.13025829,176.5292887,-28.37194736,71.0916602,-10.59046046
162.3025339,37.99016153,176.7058715,-28.45805938,70.94757539,-10.49300039
162.2781977,37.84594288,176.8709029,-28.5352743,70.7991928,-10.37880394
162.2337705,37.6907068,177.0164759,-28.59413929,70.64251604,-10.22942087
162.1733376,37.53283458,177.1477488,-28.6246229,70.48599525,-10.03451241
162.1114871,37.37362459,177.2503605,-28.6428756,70.32947321,-9.814348167
162.0275451,37.21189568,177.3474071,-28.6685747,70.17037477,-9.592397608
161.9517303,37.05734735,177.428143,-28.68956468,70.01606557,-9.361397375
161.8719323,36.90325613,177.511288,-28.71598188,69.86122494,-9.133316131
161.8037549,36.75813885,177.6001747,-28.75545452,69.71004716,-8.919484049
161.7331532,36.61967653,177.6695372,-28.80565806,69.56310474,-8.717582992
161.6509153,36.4842369,177.7275522,-28.85679164,69.4219827,-8.510254555
161.5574511,36.35120121,177.7719196,-28.91769716,69.28682612,-8.317147097
161.4872312,36.22463502,177.8245063,-28.98581841,69.15513792,-8.139602747
161.401741,36.10017123,177.8639657,-29.06680652,69.0276915,-7.973825026
161.3351537,35.97968287,177.916538,-29.15902268,68.9056976,-7.821276249
161.2593104,35.86227573,177.9591994,-29.26558622,68.7868001,-7.679290367
161.184794,35.74983837,178.0105679,-29.38506239,68.67084441,-7.551967609
161.1171672,35.64510789,178.0577257,-29.52122346,68.55928363,-7.438411391
161.044685,35.54298199,178.1032432,-29.66873559,68.45109809,-7.33213684
160.9543188,35.44588259,178.1295381,-29.83058556,68.34616842,-7.237292175
160.8525462,35.34935848,178.1501981,-30.00485969,68.2438362,-7.150654144
160.7584657,35.26098017,178.1785864,-30.19515316,68.14676197,-7.082147107
160.6488581,35.17630786,178.1991874,-30.40260243,68.0562281,-7.025968905
160.5483436,35.10085479,178.2350079,-30.62582379,67.9725959,-6.988072644
160.4419063,35.02456075,178.2643644,-30.86568337,67.8943961,-6.967966513
160.338582,34.95301379,178.3032533,-31.11678121,67.82274131,-6.961903991
160.2459128,34.88763603,178.3569977,-31.38059054,67.7591296,-6.970274973
160.153948,34.82397554,178.4086474,-31.65104406,67.70115474,-6.98925775
160.0654872,34.76328895,178.4822437,-31.9372813,67.64872608,-7.033220757
159.9699319,34.70846068,178.5256105,-32.23327894,67.60050194,-7.085462446
159.8880566,34.65726663,178.5963434,-32.54405086,67.55417447,-7.158066594
