Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_Hip_IntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_KneeIntExt
-169.0467687,5.628403964,177.783294,7.580865171,29.02697552,-1.452260437
-169.0496385,5.62686553,177.7948169,7.575419583,29.02814455,-1.462280472
-169.0375316,5.6262078,177.8044077,7.584642123,29.03123572,-1.464542684
-169.0247968,5.625697677,177.8105363,7.596540348,29.0338937,-1.461324328
-169.0195199,5.622875842,177.8232756,7.596775343,29.03660602,-1.466452463
-169.019576,5.618936886,177.824638,7.589013888,29.03683802,-1.466667228
-169.0114556,5.614116673,177.8341351,7.590466219,29.0369456,-1.46361792
-169.0153929,5.610289814,177.8317238,7.582705956,29.0365614,-1.460734453
-169.0158431,5.605649344,177.8317896,7.583116202,29.03635365,-1.457843943
-169.0134188,5.601812485,177.8281803,7.578309944,29.0364615,-1.461127121
-169.0011764,5.599524619,177.8460117,7.574757989,29.0399132,-1.468825579
-168.9938633,5.599382492,177.8398108,7.58444103,29.04241243,-1.462476781
-168.9919246,5.602516884,177.8400604,7.585223056,29.04580854,-1.463066388
-168.9912868,5.605244945,177.8451609,7.592067622,29.0500511,-1.459322875
-168.9856074,5.609214301,177.8460792,7.598363237,29.054679,-1.46044312
-168.9728817,5.613377883,177.8474115,7.60837953,29.05907882,-1.454691168
-168.9642038,5.618139335,177.846173,7.618365604,29.06383765,-1.454343491
-168.9509409,5.621930702,177.8461638,7.623147367,29.06976633,-1.455800109
-168.9425608,5.623341488,177.8554178,7.623222616,29.07567369,-1.463837627
-168.9248019,5.626233609,177.8548862,7.638910941,29.0816251,-1.458808432
-168.9203093,5.624895936,177.8588271,7.638406269,29.08481773,-1.456237476
-168.9079763,5.62575608,177.858267,7.641724329,29.08848316,-1.451769157
-168.8998886,5.627619299,177.8615702,7.638158561,29.08930515,-1.457090589
-168.888682,5.62899974,177.8694104,7.641323045,29.09086305,-1.463663224
-168.8859678,5.628050201,177.8778458,7.638355984,29.08996713,-1.473510792
-168.8816226,5.631083502,177.8952557,7.637151754,29.09402099,-1.489278101
-168.8683828,5.633871971,177.9074542,7.640121491,29.09650171,-1.497355961
-168.8678683,5.638180928,177.9136817,7.639392431,29.09952906,-1.502775796
-168.8581627,5.644141911,177.9112324,7.650530214,29.10269072,-1.49473116
-168.8658152,5.647598855,177.8962613,7.650054253,29.1014454,-1.48155841
-168.8795355,5.64997634,177.8861617,7.647009982,29.1014177,-1.464653862
-168.8758532,5.653637619,177.8841322,7.649275527,29.10188447,-1.458971568
-168.8747217,5.659733789,177.8819447,7.643936956,29.10330171,-1.457250052
-168.8659069,5.668655262,177.8719467,7.647078028,29.106471,-1.449586038
-168.8622714,5.67732234,177.8617678,7.653130348,29.11064024,-1.443389177
-168.8589534,5.683959945,177.8614955,7.657960953,29.11414137,-1.446323861
-168.8537576,5.68769192,177.8667847,7.659984011,29.11687033,-1.452052964
-168.8494228,5.688232154,177.8703886,7.66411027,29.12047907,-1.452142949
-168.8489911,5.688105895,177.8737697,7.666935994,29.12331222,-1.450303859
-168.8516753,5.684683189,177.863745,7.660975711,29.12082989,-1.448615124
-168.8525208,5.680299249,177.8609968,7.657989792,29.11842739,-1.443291944
-168.8608282,5.676180595,177.8508795,7.655092636,29.11607392,-1.433674101
-168.8618272,5.672430014,177.8449694,7.65159412,29.11268058,-1.424516269
-168.869641,5.670014982,177.8358471,7.652818406,29.11026834,-1.420748225
-168.8682576,5.669337561,177.8319483,7.653171415,29.11073506,-1.417300453
-168.8741056,5.667135708,177.8367351,7.644029852,29.11042034,-1.425875543
-168.873298,5.665480682,177.8378962,7.649302394,29.10942127,-1.423282222
-168.8831497,5.664855765,177.8400831,7.643071699,29.10893651,-1.425358201
-168.8834827,5.66406179,177.8413324,7.638557015,29.1077687,-1.422456117
-168.8950146,5.660785758,177.8351891,7.63945487,29.10363219,-1.420282311
-168.890447,5.660069503,177.8241713,7.645085537,29.10048343,-1.404667538
-168.9013354,5.658754731,177.8124289,7.647323531,29.09796874,-1.389636012
-168.909056,5.653355132,177.808488,7.645769917,29.09361424,-1.386531003
-168.9213287,5.648659733,177.8039062,7.653894065,29.09021033,-1.372256574
-168.9236062,5.648158858,177.8058862,7.653761847,29.09125505,-1.378627065
-168.9304517,5.647372701,177.8081945,7.650801698,29.09210787,-1.374659303
-168.9175366,5.646966512,177.8162462,7.643059438,29.09169921,-1.383657975
-168.9078887,5.647349078,177.8247009,7.64518956,29.09251249,-1.39055452
-168.9009706,5.648150167,177.8277924,7.650306196,29.09322061,-1.394263958
-168.8853255,5.648123007,177.8348716,7.656574546,29.09285402,-1.398250248
-168.8700678,5.647867028,177.8448287,7.663119938,29.09265227,-1.405231657
-168.8636788,5.648627085,177.8437963,7.666679782,29.09333794,-1.41057749
-168.8625234,5.641251054,177.8587568,7.664901057,29.09435366,-1.419790187
-168.8508404,5.635419169,177.8743315,7.668641793,29.0956496,-1.42298293
-168.8396539,5.633228084,177.8841142,7.672607593,29.09960215,-1.429966032
-168.8340896,5.626957338,177.904039,7.670679067,29.10193182,-1.447449621
-168.8283001,5.623351559,177.9093964,7.664639705,29.10373535,-1.458000896
-168.8230706,5.623720672,177.9182283,7.664057592,29.10404634,-1.463374551
-168.8269406,5.625969787,177.9130838,7.663318727,29.10439545,-1.463140359
-168.8245749,5.626573991,177.906707,7.670066795,29.10334691,-1.452676251
-168.8321796,5.626468353,177.9042976,7.673391193,29.10303618,-1.441779288
-168.8336096,5.627780812,177.8984285,7.675025395,29.10280881,-1.438086064
-168.8374335,5.625275427,177.8978107,7.669878515,29.10447582,-1.435441331
-168.8500205,5.621830251,177.9001524,7.662893945,29.10717572,-1.432393317
-168.8500806,5.620505642,177.9075329,7.661915952,29.11173218,-1.435772035
-168.8476288,5.619201809,177.9165573,7.662144476,29.11610458,-1.438521061
-168.8434018,5.618040603,177.9230175,7.659733746,29.12001349,-1.444721788
-168.8315793,5.618328113,177.9240843,7.662379318,29.1199027,-1.443720454
-168.8215835,5.618157019,177.9267638,7.663211005,29.11969078,-1.44361584
-168.8151229,5.616538416,177.9350737,7.65693577,29.11905764,-1.455548955
-168.8084869,5.617000159,177.9296047,7.654249808,29.11822969,-1.45437831
-168.8143297,5.616256777,177.9277672,7.64634223,29.11758267,-1.456950434
-168.8158735,5.615914845,177.9370098,7.639316556,29.11805691,-1.474283232
-168.8150681,5.6176306,177.9332299,7.64124206,29.11979835,-1.473882894
-168.8180028,5.618578923,177.9337293,7.642356619,29.12139163,-1.478031148
-168.8137435,5.621265213,177.9293106,7.645100145,29.12333573,-1.478685867
-168.8084325,5.625277649,177.9205469,7.651778417,29.12605151,-1.477648102
-168.7983822,5.625043589,177.9228449,7.655458005,29.1257758,-1.475970745
-168.7953423,5.626595729,177.9259702,7.660174052,29.12854958,-1.474620335
-168.7914195,5.626951848,177.9358009,7.656517773,29.13016725,-1.487627112
-168.7901568,5.628913094,177.9433537,7.647485814,29.13246905,-1.495767632
-168.7787228,5.631170104,177.9480504,7.645740137,29.1345677,-1.500650645
-168.7734655,5.638104449,177.9497105,7.63889751,29.13936391,-1.505924708
-168.7728351,5.642108007,177.9519183,7.641172964,29.14230607,-1.506182219
-168.774206,5.647380529,177.951232,7.639818013,29.14494776,-1.50549854
-168.7715364,5.650590941,177.9576858,7.63590993,29.14674497,-1.508794255
-168.7799171,5.656199496,177.9530309,7.637779,29.14984898,-1.508921267
-168.7807738,5.656587474,177.9624272,7.638766994,29.15221396,-1.505580139
-168.7788555,5.655825061,177.9729902,7.636359978,29.1536119,-1.504064874
-168.7912322,5.65737008,177.9737504,7.626215794,29.15582086,-1.511456573
-168.7916841,5.659490584,177.9769465,7.623158628,29.15867964,-1.509446712
-168.7955173,5.663086415,177.9732979,7.621552018,29.16261209,-1.508737804
-168.7881196,5.663501127,177.9905068,7.622459878,29.16517496,-1.514110015
-168.7826016,5.664272166,177.9983172,7.619035828,29.16677708,-1.516200643
-168.7743855,5.665081541,178.0086524,7.621584383,29.16795144,-1.518390029
-168.7723781,5.666264569,178.0142656,7.607686603,29.16804462,-1.529323417
-168.7689471,5.667819261,178.0124132,7.605314182,29.16843744,-1.526243002
-168.7728308,5.666665507,178.0116447,7.599017792,29.16920413,-1.521987469
-168.7624014,5.6687302,178.0163381,7.606004314,29.17275172,-1.524934542
-168.7596613,5.670204811,178.0208348,7.603493538,29.17581614,-1.517333823
-168.766526,5.672261431,178.0170893,7.603178195,29.17973679,-1.509070528
-168.7690976,5.672844663,178.0225071,7.597328223,29.18279411,-1.512709619
-168.7596381,5.678148247,178.0211426,7.603450259,29.18549716,-1.510840705
-168.7649636,5.681160454,178.0279306,7.593696656,29.18680009,-1.515912877
-168.7685215,5.684871595,178.0314592,7.597017267,29.1894351,-1.509064153
-168.766684,5.690777884,178.0277159,7.604035262,29.19231237,-1.499373872
-168.7785611,5.694235593,178.0337804,7.595453127,29.19536746,-1.498623266
-168.7811731,5.696187985,178.0414669,7.594536757,29.19653397,-1.498930769
-168.7826527,5.699111824,178.0492312,7.597596743,29.19824979,-1.495218256
-168.7937942,5.703309753,178.048347,7.59309037,29.19971959,-1.494710536
-168.792128,5.707823777,178.0494961,7.596770612,29.20172778,-1.493408569
-168.7949376,5.711665776,178.0515719,7.5888131,29.20279052,-1.501499623
-168.7942525,5.713747016,178.0618611,7.584568516,29.20819934,-1.508385223
-168.7968663,5.713977796,178.0549444,7.583470037,29.20963933,-1.495424486
-168.7943351,5.712940234,178.0582765,7.58150842,29.21097528,-1.49250301
-168.7995982,5.711931109,178.0550318,7.576274698,29.21233663,-1.481258363
-168.8040771,5.712641232,178.0462766,7.574500491,29.21355165,-1.46327593
-168.8157885,5.71411323,178.036065,7.568326119,29.21597329,-1.452544802
-168.824731,5.716702388,178.0370408,7.560036345,29.22129073,-1.455834195
-168.8229583,5.72042002,178.0350551,7.564402384,29.22671793,-1.452474218
-168.8335142,5.723605182,178.0296895,7.558456699,29.2308255,-1.452467542
-168.8511679,5.726997942,178.0210411,7.556183617,29.23603353,-1.445601402
-168.8625203,5.728143285,178.0195276,7.551983678,29.24044602,-1.441763492
-168.8735812,5.733308666,178.012775,7.547048704,29.24330948,-1.441895106
-168.8787412,5.738048877,178.0104132,7.545373958,29.24591081,-1.442368469
-168.8740618,5.744103115,178.009325,7.551845093,29.24953732,-1.438624174
-168.8753231,5.748064195,178.0116847,7.551383173,29.25158326,-1.441074375
-168.8758527,5.75256048,178.0133917,7.549597749,29.25408474,-1.443518751
-168.8657577,5.761684567,178.0105854,7.557187238,29.25952248,-1.437592854
-168.8558995,5.76880915,178.0138531,7.568606739,29.26418617,-1.4470673
-168.8609364,5.774254483,178.0188786,7.563058399,29.26888579,-1.456625508
-168.850612,5.780661709,178.0235133,7.563986108,29.27241328,-1.465110563
-168.8449514,5.78482043,178.0240585,7.563357907,29.27730298,-1.470371266
-168.8544153,5.780328554,178.0216012,7.557807347,29.27512706,-1.47160255
-168.8680071,5.776647224,178.0153604,7.551118131,29.27218228,-1.474054948
-168.8715577,5.774612259,178.0087154,7.552468802,29.27002531,-1.466271596
-168.8710233,5.772096486,178.0058394,7.55042952,29.26775821,-1.46750526
-168.8738855,5.774691593,177.9837551,7.55560999,29.26424134,-1.454609209
-168.8787077,5.774043882,177.976742,7.560350157,29.26117187,-1.442635623
-168.8911521,5.773425293,177.9589377,7.554055673,29.25722819,-1.439187166
-168.8982579,5.773959672,177.9456085,7.54575063,29.25396685,-1.434691104
-168.8954626,5.773189229,177.9383686,7.543146709,29.25010558,-1.43550588
-168.8938636,5.774391553,177.9375582,7.538073031,29.24892428,-1.439646132
-168.8893035,5.775275386,177.9372282,7.541226149,29.24905882,-1.43930805
-168.8916769,5.7752708,177.9375398,7.535138347,29.24824874,-1.444934092
-168.8854651,5.774784358,177.9437003,7.540772174,29.24856011,-1.448295954
-168.8898354,5.775269941,177.9435442,7.540111066,29.24926129,-1.448031895
-168.8957678,5.774204828,177.9383279,7.544580142,29.24849632,-1.444407146
-168.9022277,5.773828248,177.9340785,7.541333691,29.24774919,-1.443277744
-168.9078413,5.773931981,177.926928,7.542411791,29.24694578,-1.439749564
-168.9090098,5.774100851,177.9275493,7.541628156,29.2472184,-1.447332208
-168.9212054,5.771859984,177.9319275,7.529951405,29.24707157,-1.44825848
-168.935057,5.770510833,177.9359264,7.516485316,29.24612838,-1.455773895
-168.9298211,5.773166689,177.9283564,7.513126563,29.24691958,-1.461094378
-168.925223,5.773290082,177.9287075,7.512464423,29.24661194,-1.462608817
-168.925495,5.772955794,177.9228539,7.512325272,29.24609869,-1.456501561
-168.9268568,5.775141513,177.9091511,7.514033876,29.24628494,-1.452791125
-168.9273919,5.784129097,177.9025797,7.52286045,29.24962656,-1.449687837
-168.926849,5.792523108,177.9001282,7.530319931,29.25350088,-1.448384779
-168.918185,5.80161066,177.8992865,7.540275079,29.25657107,-1.450436445
-168.9196671,5.809969285,177.8937395,7.544277641,29.25948664,-1.45009852
-168.9192682,5.818021617,177.8917778,7.556530792,29.26205676,-1.44910248
-168.9274785,5.816409579,177.8862259,7.553893784,29.25788757,-1.447296448
-168.9295297,5.816478145,177.8763578,7.552465341,29.25221232,-1.44804756
-168.9277708,5.815368431,177.8738542,7.555496872,29.24618283,-1.448898594
-168.9441286,5.812290769,177.8669719,7.551956203,29.23921388,-1.442226336
-168.9396081,5.81002068,177.867007,7.557837032,29.23278298,-1.436780098
-168.9448088,5.814728108,177.8587751,7.554518375,29.22904021,-1.435140891
-168.9453398,5.818331357,177.8566497,7.553776086,29.23060888,-1.430697601
-168.9540542,5.821621196,177.8451204,7.551795184,29.23154756,-1.425065195
-168.9508781,5.825110178,177.8403433,7.553460501,29.23294263,-1.419217929
-168.966774,5.826643769,177.8423896,7.553906583,29.23410037,-1.418782138
-168.9565306,5.832306347,177.8468664,7.559178137,29.24085863,-1.427383466
-168.9507669,5.837033099,177.8550709,7.561257225,29.2465429,-1.434717045
-168.9483497,5.843262394,177.8554702,7.557282064,29.25265261,-1.439251935
-168.9400266,5.848319835,177.8620359,7.555484689,29.25781267,-1.445553346
-168.9307799,5.854018216,177.8705469,7.557300741,29.26349107,-1.449449688
-168.9419076,5.848322359,177.8586547,7.555548033,29.26107031,-1.434848142
-168.9429113,5.843604933,177.8486832,7.557368918,29.25624753,-1.427696493
-168.9435827,5.838115616,177.8441804,7.560931838,29.25104846,-1.422660185
-168.9361757,5.832769288,177.8448931,7.560117774,29.24634579,-1.417047933
-168.9327597,5.828072911,177.8349474,7.564051344,29.24094365,-1.403805396
-168.9348182,5.82735217,177.8249513,7.563357514,29.2362258,-1.399659172
-168.937155,5.825876985,177.8194293,7.55866783,29.23397732,-1.39895008
-168.932971,5.82596369,177.8078786,7.56566567,29.23276175,-1.387152387
-168.9333743,5.825745049,177.8037597,7.56962425,29.23198256,-1.384517488
-168.9321205,5.825825555,177.7955171,7.571186724,29.2307016,-1.382325397
-168.9316886,5.822679144,177.7935879,7.566243224,29.23228471,-1.382577598
-168.9225836,5.81916861,177.7988637,7.574910045,29.23409965,-1.381264167
-168.9141276,5.816685258,177.8032158,7.577899723,29.23581518,-1.381868781
-168.9165074,5.815446226,177.7998401,7.573269748,29.23785246,-1.384412086
-168.9133396,5.81270289,177.8021385,7.573921966,29.23931638,-1.388698886
-168.9228571,5.814459412,177.7929195,7.570582776,29.23897163,-1.379455433
-168.9257215,5.818173399,177.780236,7.570278792,29.23851723,-1.371150549
-168.9393399,5.820126822,177.7693673,7.56115385,29.23767287,-1.364262983
-168.9322687,5.823770343,177.7552798,7.567271688,29.23719065,-1.359537726
-168.9272723,5.82611653,177.7497306,7.566395415,29.23667265,-1.357071773
-168.9337715,5.82519034,177.7449599,7.564841732,29.2375286,-1.350049681
-168.9416096,5.823801269,177.7472184,7.552202013,29.24084658,-1.355682515
-168.9455604,5.822989118,177.7392595,7.550174587,29.24442637,-1.35058969
-168.9493111,5.823287534,177.7305341,7.552297995,29.24865495,-1.346786802
-168.9603229,5.824430404,177.7410665,7.546720858,29.25779763,-1.35415663
-168.9557281,5.828351687,177.7461614,7.545105811,29.26639902,-1.364609002
-168.9534741,5.831861844,177.7530438,7.546672154,29.27269621,-1.375398992
-168.9533789,5.837948435,177.7464035,7.552412045,29.27917925,-1.384816996
-168.9584612,5.841522181,177.7524322,7.542783277,29.28597105,-1.401112948
-168.9653162,5.840945321,177.7425647,7.536872573,29.28646883,-1.408627072
-168.9819494,5.834203473,177.7382268,7.526376052,29.28653194,-1.405681549
-168.9921035,5.827329287,177.7328981,7.519234736,29.28604813,-1.400625452
-168.9975357,5.82119357,177.7245277,7.520343831,29.28517701,-1.387121785
-168.9976491,5.814265885,177.7252667,7.517610639,29.28372311,-1.389769196
-168.9999154,5.810219346,177.7080534,7.520168528,29.28310004,-1.381173326
-169.0089108,5.812932563,177.6837803,7.527129307,29.28307005,-1.364074668
-169.0113573,5.81769886,177.6547383,7.541872357,29.28209722,-1.344714629
-169.0202598,5.821071994,177.6340583,7.543181968,29.2809757,-1.326700248
-169.020552,5.825180549,177.6152341,7.549754533,29.28052601,-1.316789918
-169.0286452,5.828112755,177.6013505,7.550262526,29.28109457,-1.314844283
-169.0352649,5.828946235,177.5878176,7.548582407,29.28094148,-1.318266398
-169.037206,5.828999659,177.5818155,7.540807732,29.2847306,-1.324163065
-169.0268127,5.829202668,177.5797505,7.5521445,29.28944294,-1.326223793
-169.0225652,5.828012007,177.5786884,7.559794838,29.29271453,-1.330084341
-169.0227989,5.825516263,177.5838326,7.558486012,29.29668753,-1.33874968
-169.0156537,5.82376193,177.5882464,7.560672799,29.30065207,-1.347717708
-169.011004,5.821805384,177.5918076,7.561176263,29.30184254,-1.347968495
-169.0140181,5.82197768,177.5796177,7.560593431,29.30274805,-1.346070787
-169.0068257,5.820622775,177.579187,7.560598936,29.30422705,-1.35250229
-169.0098222,5.818801313,177.5748751,7.561002932,29.30568004,-1.355068913
-169.0161273,5.82478646,177.5581715,7.561211157,29.30834217,-1.345956364
-169.0194235,5.82854273,177.5532003,7.557037929,29.30899583,-1.353536158
-169.013999,5.832563626,177.5500592,7.563254267,29.31035791,-1.3539639
-169.0048229,5.83449719,177.556655,7.572601843,29.31134904,-1.360914631
-168.9999406,5.835924324,177.5510835,7.57629676,29.31019926,-1.360441949
-169.0043897,5.832771189,177.5399053,7.584370511,29.30960474,-1.3522608
-169.0009253,5.827309821,177.5410084,7.590965636,29.31227321,-1.352936885
-168.9963253,5.82230756,177.5345738,7.597724878,29.31414931,-1.348037678
-168.9891137,5.816043943,177.537723,7.599151351,29.3152818,-1.345058253
-168.9973288,5.811276426,177.5337811,7.600735965,29.31814556,-1.342754342
-168.9933819,5.80811993,177.5321195,7.601854369,29.3215322,-1.346038352
-168.9879585,5.80525527,177.5284352,7.599186819,29.32397457,-1.352251222
-168.9836634,5.802684205,177.5227645,7.607210415,29.32701586,-1.349045392
-168.9815336,5.797414657,177.5268174,7.600426132,29.32941344,-1.354284389
-168.9877556,5.793498786,177.5169027,7.603493346,29.33256007,-1.348843533
-168.9901257,5.791275509,177.5123395,7.603488513,29.33519185,-1.345346058
-168.9924178,5.791767211,177.4949169,7.604827257,29.33615466,-1.337284313
-168.9905183,5.790284379,177.4894452,7.605503483,29.33663552,-1.337754865
-168.9932657,5.789656809,177.4763158,7.60662448,29.33767489,-1.329606135
-168.9973238,5.792706526,177.4567192,7.610092752,29.34177384,-1.324045476
-168.9855162,5.788405985,177.4596683,7.617655409,29.34532547,-1.334095023
-168.9961594,5.78232644,177.4548974,7.624160366,29.34919285,-1.333950742
-168.9850728,5.77584698,177.4639044,7.628264158,29.35192393,-1.349462679
-168.9839533,5.768614685,177.4668284,7.624052813,29.35453771,-1.359879433
-168.9850365,5.758624393,177.4681291,7.625046976,29.35481767,-1.357415384
-168.9827618,5.760628899,177.4579392,7.63310544,29.35579394,-1.355599488
-168.9804011,5.762365113,177.4535939,7.63455925,29.35735861,-1.36269947
-168.9771768,5.765140995,177.4479561,7.640191563,29.35965526,-1.361027119
-168.9800539,5.76553561,177.4524831,7.63980315,29.36162716,-1.373083527
-168.9807678,5.768633832,177.4602013,7.637110709,29.36574996,-1.387386925
-168.978298,5.760964751,177.4607561,7.634961936,29.3697393,-1.396450863
-168.9779689,5.749540859,177.4736602,7.629180988,29.37093744,-1.402506271
-168.9661142,5.741557838,177.4772885,7.631574775,29.37152124,-1.40500265
-168.9510532,5.732389922,177.4759753,7.63466574,29.36960517,-1.406580285
-168.9459318,5.724222669,177.4670215,7.639906728,29.36847973,-1.393196041
-168.9338054,5.720635121,177.4580256,7.65408812,29.36939567,-1.384594958
-168.9210061,5.715354752,177.4574502,7.661814276,29.37216305,-1.379843411
-168.9195318,5.710000711,177.4560046,7.664345292,29.37552944,-1.375374014
-168.907862,5.704042184,177.4574048,7.675737341,29.37859686,-1.369457154
-168.908873,5.698219642,177.4554327,7.678688402,29.38159311,-1.361217769
-168.9185627,5.696955619,177.4577946,7.681024459,29.38397249,-1.358701041
-168.9210326,5.697756954,177.4563115,7.682115963,29.38781856,-1.352696522
-168.91572,5.697069124,177.4608634,7.689037936,29.39108664,-1.35244826
-168.9137336,5.696170651,177.4765308,7.688818736,29.39537881,-1.361566619
-168.9050599,5.69554878,177.4870038,7.693817602,29.39981594,-1.365741335
-168.9029935,5.690045228,177.5002756,7.687591153,29.40257868,-1.377820946
-168.9043388,5.683991221,177.5159368,7.682198069,29.4012929,-1.385704336
-168.9067541,5.67949445,177.5231069,7.679525271,29.40002431,-1.387521161
-168.9046137,5.67505042,177.525731,7.678792306,29.39810774,-1.386220617
-168.9012684,5.671534641,177.5261323,7.682302473,29.39589591,-1.386962158
-168.9008009,5.668720009,177.5365819,7.687577871,29.39489782,-1.38577095
-168.9026364,5.667762448,177.5331251,7.690316506,29.39490101,-1.373131583
-168.8992662,5.667249911,177.5332252,7.69102051,29.39510769,-1.3710982
-168.8959979,5.670061457,177.5379858,7.695665333,29.39900933,-1.370532721
-168.894471,5.669806827,177.5483363,7.697215737,29.40204415,-1.374840913
-168.8991704,5.669309423,177.5588832,7.693978792,29.404905,-1.384590163
-168.9001971,5.671318034,177.5573389,7.694032314,29.41160145,-1.387712196
-168.8970757,5.671600686,177.569322,7.696134456,29.41909556,-1.391279283
-168.9012669,5.670359634,177.556812,7.695972323,29.42063394,-1.381871438
-168.9016333,5.668278932,177.5506598,7.702019021,29.42356179,-1.37711975
-168.9147649,5.663024825,177.5516006,7.694565067,29.42539679,-1.370902835
-168.917637,5.659935656,177.5444052,7.690986745,29.42701654,-1.36721082
-168.9238223,5.656241033,177.5368643,7.688759112,29.42847125,-1.364109796
-168.9247482,5.654766814,177.5445803,7.687698828,29.43326318,-1.372331285
-168.9182756,5.653267136,177.5503935,7.688685288,29.43754135,-1.381388021
-168.9194809,5.651952293,177.5499261,7.686139399,29.44233224,-1.377786218
-168.9228586,5.649722373,177.554401,7.687556591,29.44638633,-1.381574958
-168.9212735,5.648111132,177.5601785,7.690183516,29.45122299,-1.384934421
-168.9154747,5.650562081,177.5663927,7.695124288,29.45994575,-1.390879787
-168.906157,5.650878331,177.5789035,7.701848816,29.46854994,-1.405455076
-168.8954319,5.652434283,177.5868076,7.709034237,29.47717847,-1.411980507
-168.8950254,5.650742391,177.6067456,7.708640319,29.48468389,-1.425102767
-168.8873733,5.650560992,177.6237837,7.706063045,29.49173127,-1.436945299
-168.8922032,5.644616933,177.6348266,7.703345777,29.49323671,-1.435066945
-168.8880132,5.641990777,177.6447186,7.702488131,29.49462964,-1.443376977
-168.8850497,5.642512318,177.6416318,7.702212517,29.49631787,-1.449147146
-168.8866531,5.640243724,177.6474295,7.70375335,29.49761121,-1.452267773
-168.8908556,5.637927741,177.6503898,7.697898015,29.49887018,-1.454261746
-168.8827754,5.636805448,177.6655696,7.696791969,29.50206585,-1.46464558
-168.8733792,5.63312863,177.6746256,7.701695061,29.5056254,-1.471711545
-168.863783,5.626807448,177.6967445,7.696945261,29.50881026,-1.490748512
-168.8643661,5.620899278,177.7101631,7.693753631,29.51051591,-1.505562902
-168.8589735,5.613214617,177.7285352,7.692567293,29.51064954,-1.522350632
-168.8496792,5.606681666,177.7462094,7.694497661,29.51139118,-1.533624669
-168.8475128,5.603817749,177.7466684,7.695511092,29.5116914,-1.539794347
-168.8438323,5.598511423,177.7519401,7.705395633,29.51085082,-1.542010798
-168.8316894,5.594480642,177.7533108,7.715499384,29.50814308,-1.541730143
-168.8273724,5.590123527,177.7511131,7.722189065,29.50536143,-1.541570986
-168.8299646,5.583738739,177.7568608,7.724551868,29.50236558,-1.542558756
-168.8313707,5.579796463,177.7563754,7.724674095,29.49941885,-1.542768097
-168.8329204,5.577809798,177.748256,7.726994915,29.49774361,-1.53774653
-168.8301815,5.575673607,177.7490107,7.723297499,29.49832195,-1.547835092
-168.8240951,5.573986869,177.7525943,7.721244827,29.49978818,-1.553738529
-168.8199533,5.571208071,177.7446257,7.72063723,29.49866976,-1.552045019
-168.8210351,5.566480835,177.7481253,7.71492364,29.4967505,-1.558383079
-168.8231416,5.56356808,177.743757,7.719912911,29.49534947,-1.549269939
-168.8151973,5.559305407,177.7443007,7.717504365,29.49402641,-1.550571276
-168.8166493,5.55445062,177.7521229,7.717050831,29.49373122,-1.557405289
-168.8143973,5.551766785,177.7532981,7.714937649,29.49363706,-1.561028454
-168.8164122,5.552561016,177.7495751,7.717854834,29.49377944,-1.55593425
-168.8123985,5.553571693,177.7444888,7.721479577,29.4944496,-1.554694398
-168.8063706,5.554684089,177.7411538,7.729089057,29.4955564,-1.551972738
-168.8163813,5.554130595,177.7286513,7.73413792,29.49262282,-1.5504427
-168.8147731,5.552730124,177.7236054,7.742502928,29.49100862,-1.546097036
-168.8211076,5.549418402,177.7206598,7.739190341,29.48930687,-1.546940361
-168.81885,5.546079135,177.7161976,7.74308997,29.48774109,-1.548851367
-168.8198777,5.542227751,177.7121435,7.745891727,29.48639005,-1.552035869
-168.828432,5.537905839,177.7062668,7.742397968,29.48458814,-1.554769584
-168.825547,5.53222135,177.7116575,7.73767818,29.48168084,-1.561102307
-168.8296423,5.52599379,177.7009661,7.74382005,29.47863342,-1.560739931
-168.8233631,5.520397708,177.6868169,7.746995117,29.47513585,-1.551648135
-168.8255178,5.513573078,177.6766853,7.752391316,29.47221097,-1.53951555
-168.8408945,5.508419119,177.663677,7.742847202,29.47343732,-1.534555866
-168.8367884,5.503447006,177.6576133,7.754333057,29.47568525,-1.526812598
-168.8333492,5.501836222,177.6475637,7.760977449,29.47768956,-1.516091272
-168.8417734,5.500354634,177.6332627,7.759406083,29.47928754,-1.5144284
-168.8472856,5.497187701,177.6293474,7.758969136,29.48203458,-1.519868925
-168.8435971,5.492806724,177.6208203,7.762519711,29.4839052,-1.515391227
-168.8353562,5.488753456,177.6159016,7.769570257,29.48559479,-1.519865821
-168.8334696,5.478168308,177.6141623,7.77065787,29.48715978,-1.524885169
-168.8291508,5.466383642,177.6172098,7.771008858,29.48824499,-1.533364325
-168.8231452,5.4530249,177.6283758,7.772157854,29.48895784,-1.542029538
-168.8136471,5.441290337,177.6527886,7.777127913,29.48870209,-1.553857906
-168.8160612,5.43047606,177.6698067,7.76930154,29.48886108,-1.567497583
-168.8093759,5.424966328,177.6820014,7.769425074,29.48920613,-1.578814323
-168.8038673,5.41912876,177.6980293,7.765206264,29.4894203,-1.592876852
-168.7995861,5.413744425,177.7124847,7.761551647,29.48980375,-1.606619967
-168.7988795,5.406460933,177.7159267,7.760833584,29.48762461,-1.611320008
-168.8031163,5.397942115,177.7174778,7.762878414,29.48419544,-1.60759515
-168.8005296,5.387438177,177.723403,7.756166787,29.48045302,-1.612156993
-168.7979985,5.375764564,177.7347592,7.75909079,29.47646322,-1.616077162
