Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_Hip_IntExt,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_Hip_IntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_KneeIntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_KneeIntExt,Left_AnkleRot,Left_Ankledors,Left_Ankleprog,Right_AnkleRot,Right_Ankledors,Right_Ankleprog
48.56680363,-72.77563656,-41.23569873,-129.0669329,-65.10945925,132.3291752,11.80256668,11.58037487,15.21236777,-35.72246583,6.541078979,-22.59525193,85.77720366,-3.593224171,-80.77083102,21.45278011,-26.74009833,16.67217392
43.35627947,-74.61188569,-35.84600777,-128.4250362,-63.87439784,131.8505685,13.0269857,11.88459042,15.55074155,-35.86719328,7.150266716,-21.67491382,86.46006963,-3.428475107,-80.63414039,25.44959407,-27.18090971,13.37388619
37.32666149,-76.45406195,-29.79737814,-128.1075287,-62.64821125,131.8269847,14.23356021,12.33952431,15.88375573,-35.15582061,8.060936884,-20.19935155,87.10632303,-3.381442336,-80.41193372,29.92265102,-26.32250437,8.801054441
29.93249995,-78.41852748,-22.50054241,-128.1269997,-61.55363407,132.1229331,15.48927278,12.99555161,16.34257459,-33.59634452,9.429799606,-18.24606667,87.72292147,-3.328963993,-80.09614757,34.4138514,-24.88208512,3.200697603
20.61767787,-80.0054803,-13.38210433,-128.2155766,-60.51412772,132.4049546,16.68413145,13.53248924,16.79430503,-31.13819386,11.00957509,-15.81614999,88.3099366,-3.259456285,-79.78830919,38.62338266,-22.40121,-2.997140537
9.581422181,-81.05728214,-2.442581062,-128.3000384,-59.85665978,132.5990467,17.63834069,13.83155363,17.12229451,-27.70178586,12.21174721,-12.56751739,88.87591068,-3.165938107,-79.37052222,42.0834924,-18.35038316,-9.201775783
1.638829978,-81.56659622,-8.870531591,-128.419219,-59.66286082,132.5912943,18.37290218,14.07814378,17.46344943,-23.19396866,12.83346724,-8.823068026,89.43234985,-2.922700084,-79.00819527,43.91384421,-13.09393985,-14.52563777
12.46008388,-81.59136184,-19.90515924,-128.5725801,-60.10687542,132.5713321,18.90405338,14.24710639,17.63041665,-17.84721512,12.59475052,-4.720425233,90.02345712,-2.701575887,-78.73847298,44.23890712,-6.931864796,-18.77939876
23.29447791,-81.22602516,-30.95630666,-129.4327344,-60.91996061,133.2115163,19.40996886,14.37725833,17.80244912,-11.93268436,11.92250346,-0.850439655,90.6868401,-2.529621948,-78.43655553,43.31420733,-0.41440377,-22.01348603
33.44034843,-80.64984546,-41.14723218,-130.9314953,-61.73919548,134.3793075,19.92110369,14.56909817,18.14747439,-6.116899733,11.1596502,2.61747188,91.38412937,-2.372771721,-78.05444113,41.32027288,6.071067312,-25.08347643
41.91554836,-79.97575219,-49.64458114,-132.7333853,-62.32034269,135.6813514,20.2688733,14.80964749,18.53057518,-0.388659702,10.27066483,5.930365775,92.1820767,-2.214155757,-77.62860895,37.7680354,12.42636268,-28.64257219
47.7248246,-79.10611981,-55.67834544,-134.0661051,-62.51071082,136.3737079,20.53096993,14.95841266,18.76336191,5.082017145,9.55991004,9.055585384,93.03808968,-2.042206958,-77.20479573,34.03294396,17.73543309,-32.8514209
51.9786543,-78.33600451,-60.31713998,-134.86156,-62.34077924,136.6747968,20.65365605,15.12774024,18.97508993,9.989658407,8.408526553,11.92765836,94.00962126,-1.904889927,-76.7302314,30.01354052,21.76940904,-36.89067719
55.1290512,-77.79817092,-63.93779791,-135.950058,-62.32772783,137.3921439,20.457769,15.40291616,19.29673478,14.55000516,6.79034369,14.47622896,95.09278557,-1.70705685,-76.28169876,26.70580147,24.53716062,-40.72898861
56.4662137,-77.54928252,-65.92142061,-137.2084923,-61.78019815,137.9228885,19.85523085,15.70564674,19.65013531,17.75664014,4.52703877,16.17165193,96.19085243,-1.314648384,-75.96575129,24.90935803,27.15394194,-43.62858301
57.00388244,-77.47590996,-67.21908525,-138.8729238,-60.41238563,139.2458622,18.63594088,16.03697936,19.81580459,19.48399261,2.554689543,18.21608224,97.46145663,-1.086075746,-75.74116355,23.82014452,29.6189653,-46.07423783
58.35835872,-77.29087987,-69.24482408,-141.3738369,-58.31122902,141.8575002,17.09840468,16.38725136,19.77683987,20.11377062,1.901529982,20.72103748,98.87986472,-1.277765603,-75.38530427,23.60851814,31.03285455,-47.61854256
60.73494281,-77.02315053,-72.24837516,-142.766814,-55.7433824,142.5123328,15.49620668,16.81783325,19.7183978,19.02429013,2.094892162,21.48017889,100.4409789,-1.851065622,-74.92381618,24.08553527,31.56841517,-47.79029982
63.33183763,-76.89731982,-75.44566896,-142.8630882,-53.70303197,141.4432084,13.61888022,17.23880403,19.58725534,16.82758386,2.479434759,20.43391835,102.0507938,-2.83369906,-74.40382066,24.57933634,31.08293509,-47.44061824
65.35083472,-76.96370957,-77.87326038,-142.1919644,-51.87799831,140.1275353,11.15724755,17.54961616,19.61118467,13.62490861,3.257151057,18.75015575,103.6003848,-4.162756101,-73.99965132,25.23574961,29.00013891,-46.59830831
66.32286589,-77.61804016,-79.04268185,-139.5398907,-49.46101726,137.5120481,8.20845605,17.72828576,19.73233841,8.753993514,4.28132396,16.70206088,104.7595277,-5.947012271,-73.74878674,25.21550382,25.59028315,-45.17579569
66.79766716,-79.08959577,-79.61273156,-141.0242823,-50.65788725,138.0576328,4.681275405,17.93830275,19.84898575,7.674543752,3.916787464,13.72463866,105.4591291,-8.565314668,-73.76193097,26.37062423,23.33262086,-42.14767282
69.70901472,-82.13119025,-82.34800781,-141.8941314,-52.14600555,138.8700791,0.131488663,18.66692407,19.94770351,8.253150399,2.767276427,12.35768471,105.6951849,-12.0834467,-74.14101879,25.72773867,21.67840595,-39.85930112
82.48433949,-85.85364085,-95.0727082,-143.9696523,-53.38042996,140.8821886,-5.435464987,19.82140622,19.59172596,8.200235599,3.087566122,11.93868352,105.7135014,-16.78311281,-74.62855893,24.7952468,19.59054644,-39.76447828
115.6859083,-86.86126221,-127.9949036,-146.4090233,-53.84110738,143.4383838,-8.935986299,19.91733076,19.19379212,7.60900238,2.684262156,10.27509496,104.5118823,-22.03977105,-74.16938595,25.83704541,18.34867205,-37.62063999
154.5612987,-87.02001218,-164.4668588,-148.2895213,-54.76070177,146.1235933,-12.28240912,18.97536945,20.41510066,7.985185288,2.528335089,8.256575343,103.1460579,-27.72669703,-74.50308389,26.47906972,16.38628672,-35.9548664
172.3111745,-85.26887132,-179.8028384,-152.0873727,-56.63473169,150.9993174,-16.87913911,18.58665922,20.79326472,8.477541863,1.438889916,6.28271153,103.2115233,-33.43553813,-74.67240105,28.193895,14.79789683,-33.57679017
178.5808941,-83.69351819,-174.0436001,-155.4521419,-58.3977668,155.6506598,-21.44468427,18.42171066,20.12497609,9.114840711,0.864941009,5.604451822,103.3399545,-36.87248061,-74.86430633,29.22711058,13.55452267,-32.07581238
175.3380575,-82.85883349,-168.396209,-158.1366613,-60.02908831,159.7633833,-25.64867756,18.09853573,19.17798793,9.90425241,0.665611561,4.936898386,105.2082426,-38.80702201,-77.14696275,30.06613217,12.35530945,-31.20957727
163.2275703,-82.71007383,-156.8229478,-160.5602563,-61.18458273,163.3423125,-29.45284982,17.07620147,18.58102632,10.59081429,0.643531355,4.011607147,105.5656843,-40.39494787,-78.84356258,31.01160398,10.93542079,-30.14061032
141.2466177,-82.51621632,-135.5905538,-162.6048959,-61.40147376,166.3831679,-33.25227912,15.28416135,18.68766356,11.10943098,0.646835274,3.241255637,105.0902935,-40.37419139,-79.45882251,31.94929795,10.11744248,-29.16533436
120.3700847,-81.36710739,-114.9167427,-164.431075,-60.79078712,168.3905759,-35.51990066,12.88030218,18.99587165,11.48517402,0.719550926,2.606534548,104.6674968,-38.53641626,-80.15563726,32.85915604,9.660829482,-28.07258638
107.0366431,-79.32027088,-101.5048982,-166.6996648,-60.47712149,170.1919506,-36.99568011,10.74560021,19.48780492,12.05005447,0.725831665,1.967974295,104.5109722,-35.44670632,-80.38001104,33.70039576,9.169776625,-27.1442429
100.9266454,-77.04904751,-95.30004988,-168.953182,-60.62724147,172.1023386,-37.5762697,9.429830637,19.44428207,12.82986657,0.536394203,1.295252195,103.9582183,-31.8531867,-80.2224494,34.48913767,8.419566426,-26.16254716
97.85638699,-74.80385708,-92.0539887,-170.997558,-61.07249994,174.044989,-37.33405783,8.452628958,18.93553979,13.55169165,0.040104945,0.644686677,102.8872362,-28.42463694,-79.81560022,35.38500539,7.604235284,-25.04857125
96.81446469,-72.76626377,-90.66847111,-173.0175469,-61.28852812,175.8716087,-35.77734555,8.454954968,18.16624252,14.05518353,-0.384912483,0.063590473,102.0337765,-24.51677543,-80.27839085,36.44548964,6.885420575,-23.92070649
95.73404938,-70.94072199,-89.10504543,-175.0062888,-61.54959138,177.3016352,-33.22486703,8.561462671,16.96487535,14.51116254,-0.65484444,-0.54193793,101.3024756,-20.80001451,-80.84403404,37.39373945,6.317925529,-23.16758206
94.65199774,-69.11779131,-87.4484254,-176.7225648,-61.79640356,178.1930623,-29.8760084,8.559631755,15.66279107,14.92417396,-0.775304147,-1.24250401,100.1400705,-17.38092251,-81.04797313,38.19490373,5.670725255,-22.78232166
93.0232588,-67.54485166,-85.33492446,-178.7199481,-62.04061227,179.3789977,-25.67272593,8.635437055,14.5275323,15.42390348,-0.703528669,-1.864796754,98.40453772,-14.21055043,-81.26342919,38.85097971,4.946943951,-22.65278648
91.24012348,-66.13076698,-83.22089514,-179.0608021,-62.17795639,179.1148744,-21.35281347,8.817171008,13.50176617,16.04315006,-0.647360954,-2.546658473,96.47660504,-11.52620116,-81.5189895,39.39352036,4.177553116,-22.33625865
89.2735073,-65.06807385,-81.10416527,-176.5899812,-62.20303158,177.1033925,-17.05901329,8.93520548,12.61752721,16.66881602,-0.794853292,-3.041752449,94.38932368,-9.379718944,-81.70340567,39.84855112,3.529020466,-21.7519958
87.16261046,-64.20029796,-79.01070345,-174.6917256,-62.20298168,175.7024951,-12.61779926,8.808591413,11.72558697,17.00353525,-0.953191293,-3.720892086,92.14308655,-7.987089571,-81.68680832,40.374797,2.927345887,-21.02935158
85.25972126,-63.62196287,-77.33085876,-173.1151419,-62.3129264,174.7595585,-7.993617044,8.711360981,10.92046898,17.09966744,-1.046001361,-4.356123447,90.03569119,-6.834216028,-81.53911791,40.93683503,2.432411776,-20.65567027
84.10025119,-63.31541072,-76.5399459,-171.4720485,-62.31641408,173.7237947,-3.219563671,8.502062779,10.14291243,17.10005336,-1.046885319,-4.969163723,87.87006268,-5.717572585,-80.9077586,41.56949495,1.863413599,-20.4692457
83.21034661,-63.13875611,-76.01838119,-169.2508622,-62.16814515,172.0362803,1.536332115,8.287068364,9.439758121,17.30171679,-0.95393259,-5.538960902,85.42668524,-4.778540391,-80.26734848,42.23033237,1.395275848,-20.26903578
82.19904352,-62.76080831,-75.30980534,-166.5847243,-62.01792219,169.6947097,5.707086129,7.710139336,8.629327172,17.62021196,-1.152581298,-6.125975204,82.90190312,-4.56050162,-79.66712263,42.78454408,0.691281145,-19.8914206
81.37042668,-61.93999704,-74.61845534,-163.4922908,-61.75288032,166.8505962,8.930086526,6.527362257,7.675741741,18.02452701,-1.503416723,-6.563159001,80.52831708,-5.088014518,-78.81714353,43.30296814,0.068167775,-19.37127112
81.21103144,-60.83338999,-74.14681075,-159.6426881,-61.67455568,163.726836,11.42615058,5.278501515,6.594794115,18.55011281,-1.940187868,-7.283275964,78.5838738,-5.669712904,-77.77853038,43.87028351,-0.502889519,-18.88565353
81.35304085,-60.07263985,-74.03570366,-155.896907,-61.49519192,160.8609894,13.86210628,4.164120862,5.79086091,19.0517616,-2.266853633,-8.049936077,77.4483666,-6.071240507,-76.71842402,44.41939816,-1.058976812,-18.48461559
82.34603271,-59.09084877,-74.84547122,-152.3399402,-61.23550685,158.0059729,15.22316373,3.195889746,5.475866825,19.33905409,-2.476182633,-8.597407214,76.96096407,-6.429758076,-75.29589219,44.92317696,-1.667019693,-18.21713144
84.21341902,-58.22929264,-76.53611598,-149.1388438,-60.89539821,155.3222603,15.75921804,2.777141535,5.97194486,19.4606097,-2.560984837,-9.081021321,76.8739639,-6.472142389,-73.8332003,45.22364433,-2.41856475,-17.79873153
86.41240442,-57.62031527,-78.23653934,-147.0454236,-60.59397766,153.3590375,15.62435825,3.218457055,6.601333424,19.22036331,-2.693373643,-9.504719947,77.00791346,-6.729918902,-72.87861277,45.27362229,-3.234423013,-16.97174322
89.04814024,-57.12829678,-79.50954715,-145.8868421,-60.55124098,152.300345,14.76377209,4.140837012,6.789010002,18.34114506,-2.834667304,-9.918179827,77.37649016,-7.317403299,-72.29000757,45.23812281,-4.143820734,-16.04189874
91.44754031,-56.1244932,-80.42530562,-145.3624275,-60.99311625,152.1263141,12.58151204,4.856914883,6.953499846,17.18718432,-3.279338716,-10.44230238,77.82959047,-8.039074201,-72.2574572,44.74225494,-4.75723888,-15.118142
92.99136509,-54.89057075,-80.81788555,-145.5286499,-61.72706628,152.8063799,9.483325223,5.171562209,7.325944023,15.34885845,-3.881004504,-11.49004533,78.03525501,-8.721478089,-72.8197804,44.1988489,-5.714406311,-13.90108211
93.02315733,-55.95790444,-80.13534859,-145.9609421,-62.8703703,153.6975173,8.125818033,5.308709027,8.034676193,12.99392296,-4.58655909,-12.58099264,77.64254887,-9.556034947,-73.90923625,43.18748859,-7.04490981,-12.62175489
93.08596992,-58.97444745,-79.58186938,-147.1925248,-64.35185003,155.3223665,8.7253316,7.018392453,9.008991456,10.14591874,-5.367108739,-13.69992228,77.31623275,-11.47877152,-76.30181571,41.44762211,-8.706897502,-11.14407847
92.16979201,-60.30381671,-78.47506764,-148.7658993,-66.31368383,156.6224903,9.151744079,6.84904994,9.541769296,7.119998726,-6.277054369,-14.61744095,72.52680145,-9.164490199,-76.39886968,38.83544784,-10.66481588,-9.333205622
86.02367497,-60.72918709,-72.40320875,-151.0882308,-68.39744348,158.3587416,6.957511957,6.987968964,10.10527741,3.530715956,-6.746743655,-15.1188877,72.81566491,-9.318369218,-78.77058667,34.91637027,-12.27989093,-6.634018211
78.34976823,-61.30667979,-64.918616,-156.1582291,-69.90402807,163.1923973,5.847601572,5.952903534,10.05800657,-0.611417875,-6.42226696,-16.03834973,73.31807843,-8.775257181,-79.58543152,29.90522575,-14.19920976,-2.888024907
71.48485576,-62.44579608,-60.31846672,-167.3600064,-71.02518854,173.7616037,6.593823595,5.000481854,10.77218212,-5.723274164,-5.45957232,-17.95855757,74.32850093,-7.771839228,-80.51580638,24.90576095,-16.45958131,1.849805829
70.57186989,-63.42307269,-61.34516702,-179.755061,-71.91498904,174.5043955,6.737563299,5.247454099,12.43509204,-11.21262419,-4.910428277,-18.51242607,75.92853425,-6.707078873,-80.23058964,21.25698053,-17.07119826,5.700828616
73.85936687,-65.13916197,-65.11255015,-169.3680005,-71.97370255,165.6251279,6.45678258,6.879420382,13.53648363,-16.55161319,-4.024957912,-18.23854691,77.39554351,-5.600330949,-79.7280022,19.0123864,-17.94702098,9.52998338
77.48616193,-67.45305986,-68.60958404,-160.7723543,-70.95248391,158.5319045,6.801812232,9.087814675,13.76596837,-20.98583467,-2.829000068,-18.19493706,78.72594724,-4.459981767,-79.45952291,17.03047346,-17.04046056,12.94900114
79.80179089,-69.13773052,-71.61747265,-152.5606211,-69.23535723,152.0449017,7.367040024,10.56188185,14.30758921,-25.29876528,-1.181938636,-18.0608515,79.90597243,-3.505503722,-79.45085895,15.54127256,-14.98173057,15.57631748
79.33012314,-70.61968377,-72.24584208,-145.5252538,-67.05246414,146.8468746,8.02326064,10.88919276,14.47715872,-29.45881158,-0.371945831,-18.10379119,80.95120337,-2.918211823,-79.37390263,16.44652832,-12.06375959,17.25090922
77.04734394,-72.66396037,-70.50706437,-142.233232,-64.84348541,144.852115,8.905271629,10.73954197,14.74032226,-32.45391598,0.293830033,-18.65377145,81.90093289,-2.263876629,-79.33358676,17.33524238,-12.48932996,18.54285928
73.30465291,-74.69937786,-66.85515858,-140.3348443,-63.59750666,143.759009,9.738323231,10.17628796,14.97847717,-34.84593196,0.563187931,-19.15603632,82.7449455,-1.747418563,-79.19747752,21.63275362,-14.2518434,18.79179394
69.26695597,-76.68184017,-62.7011726,-138.2587649,-62.21582246,142.1377503,10.56871772,9.673042309,15.36133138,-36.22442356,0.352561732,-19.28977679,83.53447628,-1.205259119,-78.89021918,25.33584853,-15.74166882,17.98824825
64.53587583,-78.91467562,-57.63818087,-136.6835573,-61.10961228,140.9078311,11.53521279,9.641042455,15.61415002,-36.89989205,0.859411206,-18.52555398,84.2706525,-0.836507084,-78.74251284,29.07974527,-16.97629793,15.80836006
59.8896824,-81.4467536,-52.82230823,-135.6323313,-59.88338265,140.2709131,12.69989314,9.918501652,15.86304083,-36.56379744,1.466082135,-17.45849451,84.89324544,-0.672550483,-78.38746688,32.68257777,-17.0230629,12.9480388
55.38237259,-84.15455665,-48.35732336,-134.6520704,-58.55369069,139.8582846,14.04350225,10.57571046,16.19966371,-35.37537522,2.421160637,-15.84981402,85.36264244,-0.613764156,-77.94126324,36.1327478,-16.11714704,8.907684592
45.24375698,-86.73808963,-38.42117504,-133.9604276,-57.2286594,139.7625719,15.39405324,11.22783905,16.68209409,-33.15315957,3.716706372,-13.73239057,85.8604607,-0.49705382,-77.47948008,39.53802858,-14.29350491,3.642706698
3.829811537,-88.5617135,-10.53256884,-133.6770792,-56.07317228,139.8944001,16.6974056,11.68080924,17.02006056,-29.92149592,4.882121893,-11.2338705,86.32219781,-0.411097099,-76.96343797,42.62007828,-11.0296224,-1.96371079
69.06482581,-87.83299173,-75.88058376,-133.7854601,-55.00352351,140.0796206,17.74680258,11.74670721,17.20433413,-25.65405672,5.450077659,-8.440057414,86.76908377,-0.250427852,-76.46302795,44.519089,-6.389127152,-6.711687067
82.03378626,-85.76399754,-89.17731666,-134.5575706,-55.1073404,140.6129079,18.54926242,11.83800347,17.41920834,-20.60786348,5.309725589,-5.140931232,87.23868493,0.004225015,-76.11599675,45.24237294,-0.732796055,-10.90918678
84.65374104,-83.85400673,-92.12521588,-135.7887682,-55.68234725,141.419495,19.14520314,11.85853642,17.59284765,-14.82398864,4.731278466,-2.222098804,87.78882974,0.235110289,-75.83100789,44.64425325,4.94435861,-14.40184104
86.34964869,-81.77273597,-93.90405679,-137.2508435,-56.6543084,142.469238,19.70414523,11.9635785,17.87322659,-8.874663307,3.746989403,0.537021379,88.49225727,0.377274513,-75.43302496,43.19775902,11.03235957,-17.30837789
88.01363807,-79.72327781,-95.56090533,-138.9496049,-57.61661941,143.7747911,20.16133214,12.22932724,18.18823301,-2.791282205,2.646023294,3.430829431,89.32952199,0.480211716,-74.96017068,40.10028654,17.73973552,-20.93836607
88.22464194,-78.17931584,-96.04425903,-140.6419445,-58.12127925,144.8030401,20.26276086,12.49034423,18.33550405,3.284877892,2.114396837,6.171009571,90.25691567,0.591544925,-74.50021369,36.46858444,23.48899263,-25.29704113
89.05359362,-76.93548565,-97.29807724,-141.7746721,-58.02416007,145.2914886,20.33927866,12.94827486,18.64547833,8.774440568,1.33810336,8.561538701,91.263596,0.751314019,-74.02382757,32.51710587,27.7198434,-29.18354412
89.20513464,-76.34561021,-97.93607616,-142.6873337,-57.89460265,145.84862,19.78352749,13.3759505,18.87744876,13.59438151,0.183272875,10.95278825,92.41188491,0.856570595,-73.56198111,29.11186323,30.65902099,-32.99307625
89.12786303,-76.24867444,-98.62833394,-144.0587674,-57.20053275,146.5927249,18.68040496,13.81526877,18.94226967,17.18059463,-1.580024497,12.86062515,93.64848379,0.901097558,-73.10368268,27.11483385,33.1920861,-35.89306584
89.811111,-76.26706559,-100.1271765,-145.3748085,-55.79749146,147.3547912,17.22224195,14.48493536,19.05055818,19.21110876,-3.131728123,14.88473498,95.01972584,0.841654158,-72.678555,25.85035042,35.49224714,-38.46871719
90.69164454,-76.33675627,-101.6661911,-146.8717159,-53.80863816,148.5266648,15.3463349,15.15328854,19.05792437,19.960699,-3.587886692,16.86207472,96.55339142,0.50714236,-72.19845351,25.53608332,36.54690925,-39.7916114
91.92206149,-76.43880025,-103.6867585,-147.3157829,-51.61899075,148.0300453,13.29136794,15.79985614,18.95373451,19.00457284,-3.55392233,17.15780032,98.03827343,-0.156498854,-71.74857801,26.07408369,36.81129909,-39.78870271
93.61813436,-76.45811438,-106.0921982,-147.1111,-49.8169065,146.8329879,11.18501919,16.51375169,18.84673344,16.87126539,-3.336935334,16.16028511,99.44138338,-1.051490244,-71.39817562,26.6194708,36.21833602,-39.4460095
95.49502496,-76.35864094,-108.5161502,-146.3455308,-48.43134376,145.6861128,8.88809384,17.23762502,18.77168909,13.80307157,-2.780048604,14.7539563,100.6598192,-2.573632727,-71.28073024,26.78915704,33.97526229,-38.91309661
97.80038133,-76.56496536,-111.2002165,-144.3779252,-46.99223973,144.0426768,6.134653334,17.89660854,18.55899948,9.595552896,-2.027671587,12.91529725,101.572762,-4.807682016,-71.23426923,26.55932985,30.11864337,-37.53873371
101.9520777,-77.43602985,-115.467473,-145.1958848,-46.90493487,144.2991546,2.717260099,18.78506759,18.55699451,7.758230481,-2.6115644,10.27412456,102.2542493,-7.601604413,-71.3586172,27.73723264,28.11044469,-33.75435985
111.8107965,-78.86123086,-125.3917109,-147.1533775,-47.19945708,146.0936454,-1.638169472,20.19784184,18.40577539,7.862599332,-2.454879609,9.6639943,102.351812,-11.21028501,-71.77888747,26.9943117,25.86040305,-31.61484317
128.2120059,-80.15266001,-142.2044934,-151.791032,-47.63016832,149.855675,-6.362651749,21.62556129,17.78620454,7.955945911,-2.22091632,9.202141873,102.0633053,-16.08055083,-72.38073962,27.18639687,24.32983561,-30.2960488
141.1721152,-79.92986452,-154.9710247,-155.2917502,-47.73068606,152.9338966,-10.34783798,21.801051,17.09573731,7.958015982,-1.863706428,7.56827293,101.1075126,-21.65464073,-72.14411803,28.56301421,21.91494937,-27.96827455
152.643476,-80.29009464,-164.5214448,-157.4290195,-48.44450156,155.8152054,-14.50443222,20.3450074,17.63318642,8.321587964,-1.428389095,4.881065864,98.89108238,-27.81669296,-71.39248352,29.82671556,18.38985269,-25.59017233
159.7842141,-80.0954007,-169.9441359,-161.2120348,-50.20521207,160.4595459,-19.18524937,18.5346352,17.97345357,8.535136173,-3.188642956,3.405809683,96.73731582,-34.75751449,-69.6489116,31.77015175,17.40895329,-23.25692574
168.8704126,-79.48420493,-177.2563113,-164.4497039,-51.91962733,165.062799,-23.92808598,17.7790104,18.16410994,9.235077175,-3.898102795,3.007655879,94.22641633,-39.64946903,-67.74775507,33.17769681,16.22201257,-21.83722016
177.5181693,-78.59771911,-175.1991454,-166.4576589,-53.47637068,168.3436717,-28.20401489,17.34346898,17.17597328,10.11495734,-3.953579358,2.505188304,93.00765645,-43.25127962,-67.49754078,33.95079631,14.87705095,-21.25770875
173.9263177,-77.96031187,-167.3188939,-168.1388882,-54.42952642,170.8386389,-32.30797985,16.85330037,16.20305226,10.90475425,-3.825707549,1.633900826,94.75719158,-45.43779404,-69.76907398,34.91874096,13.60922608,-20.64983885
160.9955044,-77.68600781,-154.7624842,-169.2869531,-54.5960718,172.6143864,-35.85166047,15.93463201,16.01347325,11.46961472,-3.75720168,0.896947293,94.52424797,-46.48023043,-71.35685565,35.77850648,12.89147159,-20.00774162
145.2021848,-77.02429149,-139.080728,-170.9311242,-54.39879563,174.2520966,-38.93436774,15.03952705,16.52816604,12.07778716,-3.828404769,0.236795987,96.35534625,-44.97366439,-74.0269145,36.45847368,12.62114473,-19.32304953
133.9721551,-76.41799032,-127.4005931,-173.49114,-54.2594962,176.2347921,-40.66193642,13.0414484,16.8077873,12.89050613,-3.662315465,-0.37752424,97.16942127,-41.73349382,-75.20391387,36.97649265,12.16529294,-18.85408431
124.5790749,-74.91920053,-117.9858401,-175.851827,-54.76364968,178.1241958,-41.71638618,11.78206871,17.32692009,13.89838923,-3.772495456,-0.991813824,97.37079997,-37.00440963,-75.49313129,37.335791,11.3976761,-18.58072371
118.6261727,-72.90344765,-112.1977917,-178.0974623,-55.35912058,179.911823,-41.55688657,11.47291592,17.44978929,14.90488535,-4.046014276,-1.566479144,96.83465631,-32.54071474,-75.69280049,37.87250587,10.54466763,-18.07111291
114.903906,-70.69526168,-108.2783668,-179.5841164,-55.89231346,178.1464168,-40.51098857,11.04300562,16.85328034,15.97189269,-4.537179951,-2.2072944,96.18452903,-28.45645135,-75.81776044,38.53638799,9.807210944,-17.42199384
111.9434347,-68.75648359,-105.0234834,-177.3075274,-56.47346745,176.4498879,-38.15041027,10.82613786,16.06426829,16.95789148,-5.038517275,-2.835468455,96.10877943,-24.16931636,-76.60711976,39.19564056,9.199169516,-16.85057408
109.1362464,-67.02561308,-101.9747014,-175.3372597,-56.87338239,175.0078465,-34.88732822,10.41190713,15.11982636,17.78288272,-5.252490726,-3.327074068,95.98150081,-19.9977188,-77.00875476,39.78676671,8.599883363,-16.49012647
106.4775264,-65.38468286,-99.05996367,-173.9686846,-56.9209134,174.2049662,-30.47247077,10.10490041,14.35665835,18.38701383,-5.126870579,-3.657060458,95.02142249,-16.12881999,-77.31334294,40.31912628,7.980365158,-16.26648395
104.0187637,-64.10973266,-96.46366041,-172.6616375,-56.72784411,173.4829054,-25.32442298,10.17268802,13.57779261,18.7758731,-4.945095994,-4.074674632,93.16232656,-12.86488956,-78.18651385,40.88865417,7.410670623,-15.84286605
102.1485412,-63.05709618,-94.57295181,-171.2554701,-56.36986393,172.6818124,-20.38450782,10.16955672,12.62999938,19.08760317,-4.908917943,-4.411793915,91.17876606,-10.68173591,-78.97448427,41.4812609,6.986321755,-15.26386401
100.4595685,-62.2522862,-93.05995706,-169.8528536,-56.12243272,172.001331,-15.53291631,9.873006142,12.03214332,19.3485941,-4.964435181,-4.828698026,89.49820692,-9.073913577,-79.13052083,42.06816862,6.601203996,-14.76540847
99.28629627,-61.74000675,-92.34524683,-168.2539822,-55.94723903,171.2175654,-10.35090146,9.573633102,11.61428946,19.61633786,-4.980841448,-5.408689909,87.60591072,-8.150008204,-78.73699399,42.68830271,6.125698416,-14.44059222
99.16988497,-61.58935367,-92.6336239,-166.6859259,-55.82688081,170.328547,-5.119792125,9.413050064,11.2345222,19.58672073,-4.909238927,-5.944267204,85.79235775,-7.360934184,-77.66631987,43.35547223,5.525417886,-14.28207407
99.42619208,-61.52076065,-93.05685682,-165.0666968,-55.94764057,169.2496376,0.099162153,9.192937778,10.90202564,19.37076334,-5.231379205,-6.520700761,83.76100215,-6.76532062,-76.4502835,44.05181868,4.853500193,-13.95126875
99.85476389,-61.42122871,-93.37101955,-162.761154,-55.98523863,167.5997394,4.792014016,8.927634024,10.28004677,19.34690362,-5.75872798,-7.228270876,81.33845158,-6.571899833,-75.39709991,44.77219697,4.232452188,-13.40159616
100.7742954,-60.95599167,-93.61153958,-160.0818763,-55.86987284,165.649909,8.461408497,8.770069759,9.148859743,19.31683849,-6.149111718,-7.835561579,78.81109948,-6.902532215,-74.34470416,45.51362069,3.612261491,-12.90238036
101.46521,-60.789698,-93.3293318,-157.4600539,-55.84396725,163.8301291,11.86273193,8.396578966,7.790750891,19.12626011,-6.558121208,-8.455532072,76.83078615,-7.215172029,-73.08918922,46.22184215,2.956908235,-12.38548467
101.0829936,-60.75658389,-92.16691739,-155.0714283,-55.87995948,162.1192408,14.69092865,7.678937434,6.611297403,18.82997347,-6.908794833,-9.102449017,75.09171509,-7.169217243,-71.69241772,46.81303586,2.211096086,-11.8246783
100.4734101,-60.19967221,-91.41324895,-152.9520067,-55.76607882,160.381282,16.09016473,7.140921013,6.391425899,18.3832002,-7.021427194,-9.525561685,73.71792062,-6.640561401,-70.70734099,47.27649828,1.364846078,-11.18802338
